task_index,company_id,company_name,classifier_search_tier,worker_token_ticker,verifier_search_tier,verifier_token_ticker,verdict,error_type,error_reason,evidence_urls,recommended_action,corrected_result_row_json
3521,458181-10,Gantree,light,[],light,[],pass,,,,accept_worker_row,
3522,739660-96,Aloha Protocol,full,[],full,[],pass,,,,accept_worker_row,
3523,268182-46,Blank!t,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3524,742127-50,Shield 3,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3525,551289-25,DeMR,full,"[""DMR""]",full,"[""DMR""]",pass,,,,accept_worker_row,
3526,552394-90,CTRL Cloud computing,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3527,268828-93,Consortia,full,[],full,[],insufficient_evidence,insufficient_evidence,Full search found only historical/secondary references to a blockchain title token and no supported current fungible ticker.,https://app.dealroom.co/companies/consortia_1|https://www.cbinsights.com/company/consortia|https://www.f6s.com/company/realestateconsortia,mark_manual_review,
3528,267935-50,iExec,full,"[""RLC""]",full,"[""RLC""]",pass,,,,accept_worker_row,
3529,175984-39,BOScoin,full,"[""BOS""]",full,"[""BOS""]",pass,,,,accept_worker_row,
3530,551691-64,Infinite Block,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3531,551751-67,Solarchain Labs,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3532,553749-85,VS1,full,"[""VS1""]",full,"[""VS1""]",pass,,,,accept_worker_row,
3533,550937-62,Cycle Network,full,"[""CYC""]",full,"[""CYC""]",pass,,,,accept_worker_row,
3534,551836-09,Onramp Money,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3535,458685-01,LABS Group,full,"[""LABS""]",full,"[""LABS""]",pass,,,,accept_worker_row,
3536,458139-25,Meshine,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3537,459262-36,Curvegrid,light,[],light,[],pass,,,,accept_worker_row,
3538,175821-49,Nxchange,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3539,552608-65,Mycel,full,[],full,[],pass,,,,accept_worker_row,
3540,459505-81,Bandot,full,"[""BDT""]",full,"[""BDT""]",pass,,,,accept_worker_row,
3541,552530-89,EmerTech Innovations,light,[],light,[],pass,,,,accept_worker_row,
3542,267877-45,True Chain,full,"[""TRUE""]",full,"[""TRUE""]",pass,,,,accept_worker_row,
3543,553101-40,Digglue,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3544,741452-86,Zero Knowledge Podcast,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3545,173663-11,CCData,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3546,458416-63,StakeHound,full,"[""stETH"", ""stDASH"", ""stDIVI"", ""stFIRO"", ""stXEM"", ""stXYM"", ""stZEN"", ""stMATIC"", ""stDOT""]",full,"[""stETH"", ""stDASH"", ""stDIVI"", ""stFIRO"", ""stXEM"", ""stXYM"", ""stZEN"", ""stMATIC"", ""stDOT""]",pass,,,,accept_worker_row,
3547,173859-31,Buglab,light,[],light,[],pass,,,,accept_worker_row,
3548,552716-83,FewerClicks Labs,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3549,459103-60,Roll.io,light,[],light,[],pass,,,,accept_worker_row,
3550,174295-27,realfactor.io,light,[],light,[],pass,,,,accept_worker_row,
3551,174317-14,One Click Innovations,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3552,174526-48,Cryptonomica,light,[],light,[],pass,,,,accept_worker_row,
3553,174854-62,Easter Egg,full,[],full,[],insufficient_evidence,insufficient_evidence,Full search found only historical reporting about planned coins/tokens for vouchers and no supported current fungible ticker.,https://www.vccircle.com/blockchain-enabled-gifting-platform-easter-egg-raises-400k-seed|https://www.techcircle.in/2017/03/07/blockchain-enabled-gifting-platform-easter-egg-raises-400k-seed-investment/|https://economictimes.indiatimes.com/small-biz/startups/missing-a-long-distance-friend-send-them-presents-via-easter-egg/articleshow/58634847.cms,mark_manual_review,
3554,552584-44,Frontech,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3555,741635-02,SWISS 6022,full,"[""6022""]",full,"[""6022""]",pass,,,,accept_worker_row,
3556,458215-93,Freeports,light,[],light,[],pass,,,,accept_worker_row,
3557,741793-33,Liquid Link,light,[],light,[],pass,,,,accept_worker_row,
3558,741799-99,xMarkets,full,"[""XMA""]",full,"[""XMA""]",pass,,,,accept_worker_row,
3559,267900-76,Beijing DianDianChain,light,[],light,[],pass,,,,accept_worker_row,
3560,267915-97,Cow Moon Wealth Software,full,"[""COMMON""]",full,"[""COMMON""]",pass,,,,accept_worker_row,
3561,267965-20,Planetarium Labs,full,"[""NCG"", ""WNCG""]",full,"[""NCG"", ""WNCG""]",pass,,,,accept_worker_row,
3562,459083-26,BTCXE,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3563,268023-07,Most Caffeine,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3564,268028-02,Sertifier,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3565,268028-20,ForFarming,light,[],light,[],pass,,,,accept_worker_row,
3566,268069-24,Upland,full,"[""UPX"", ""SPARKLET""]",full,"[""UPX"", ""SPARKLET""]",pass,,,,accept_worker_row,
3567,268074-73,Liquefy,light,[],light,[],pass,,,,accept_worker_row,
3568,553151-80,Switch Electric (Alternative Energy Equipment),skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3569,268117-03,FiNANCiE,full,"[""FNCT""]",full,"[""FNCT""]",pass,,,,accept_worker_row,
3570,459463-78,OIN,full,"[""OIN""]",full,"[""OIN""]",pass,,,,accept_worker_row,
3571,268173-10,BlockCerts Blockchain,full,"[""BCERTS""]",full,"[""BCERTS""]",pass,,,,accept_worker_row,
3572,268197-31,IXX.com,light,[],light,[],pass,,,,accept_worker_row,
3573,742125-88,Chain Gab,light,[],light,[],pass,,,,accept_worker_row,
3574,268203-16,Kanooq,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3575,268203-25,Striga,light,[],light,[],pass,,,,accept_worker_row,
3576,459233-56,FEC China,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3577,552861-37,Qsimov,light,[],light,[],pass,,,,accept_worker_row,
3578,268240-78,Safle,full,"[""SAFLE""]",full,"[""SAFLE""]",pass,,,,accept_worker_row,
3579,268246-00,GamerHash,full,"[""GHX""]",full,"[""GHX""]",pass,,,,accept_worker_row,
3580,742338-19,Bitskwela,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3581,268273-54,Viker,light,[],light,[],pass,,,,accept_worker_row,
3582,268275-88,Secure Impact,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3583,268278-76,Nota Registrada,light,[],light,[],pass,,,,accept_worker_row,
3584,268280-65,ByeBnk,light,[],light,[],pass,,,,accept_worker_row,
3585,268293-97,Blue Studios Labs,full,[],full,[],pass,,,,accept_worker_row,
3586,268306-57,Honey Travel,full,[],full,[],pass,,,,accept_worker_row,
3587,459240-04,KAYR,light,[],light,[],pass,,,,accept_worker_row,
3588,458580-52,Jolocom,light,[],light,[],pass,,,,accept_worker_row,
3589,268342-03,Mythic Markets,light,[],light,[],pass,,,,accept_worker_row,
3590,268344-82,EarnDLT,full,"[""QET""]",full,"[""QET""]",pass,,,,accept_worker_row,
3591,458532-73,FileStar (),full,"[""STAR""]",full,"[""STAR""]",pass,,,,accept_worker_row,
3592,268368-40,3Box Labs,light,[],light,[],pass,,,,accept_worker_row,
3593,458312-32,Bwton,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3594,268385-68,Magnifi (Other Financial Services),skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3595,268390-09,ShieldIO,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
3596,742476-07,Gamba Labs,light,[],light,[],pass,,,,accept_worker_row,
3597,268412-59,blockWRK,full,"[""WRK""]",full,"[""WRK""]",pass,,,,accept_worker_row,
3598,742101-58,Smartos,light,[],light,[],pass,,,,accept_worker_row,
3599,741529-36,ForU AI,full,"[""FORU""]",full,"[""FORU""]",pass,,,,accept_worker_row,
3600,458427-16,TEEware,light,[],light,[],pass,,,,accept_worker_row,
3601,268465-51,Eideticom,skip_candidate,[],skip_candidate,[],pass,,,"[""https://eideticom.com/""]",accept_worker_row,
3602,459519-04,Scandinavian Fintech,light,[],light,[],pass,,,"[""https://scandinavianfintech.se/""]",accept_worker_row,
3603,268483-24,Linglian Ar-chain,light,[],light,[],pass,,,"[""https://www.cbinsights.com/company/ar-chain""]",accept_worker_row,
3604,742211-92,Kisantreat Agritech India,light,[],light,[],pass,,,"[""https://pranamkisan.com/""]",accept_worker_row,
3605,268491-25,Merkle Science,light,[],light,[],pass,,,"[""https://merklescience.com/""]",accept_worker_row,
3606,268520-14,Aldrin,full,"[""RIN""]",full,"[""RIN""]",pass,,,"[""https://coinmarketcap.com/currencies/aldrin/"", ""https://www.coingecko.com/en/coins/aldrin"", ""https://aldrin.com/""]",accept_worker_row,
3607,268546-69,Fnality,light,[],light,[],pass,,,"[""https://fnality.com/""]",accept_worker_row,
3608,171982-99,PLAY,full,"[""PLAY"", ""RDYX""]",full,"[""PLAY"", ""RDYX""]",pass,,,"[""https://www.theplay.network/play-token"", ""https://www.theplay.network/post/copy-of-ready-to-embark-on-the-quest-4-fuel-journey"", ""https://coincodex.com/ieo/readygg/""]",accept_worker_row,
3609,172032-22,Cognate (Media and Information Services (B2B)),light,[],light,[],pass,,,"[""https://cognate.com/""]",accept_worker_row,
3610,172035-10,CoolBitX,light,[],light,[],pass,,,"[""https://coolbitx.com/""]",accept_worker_row,
3611,172052-29,Melten,light,[],light,[],pass,,,"[""https://melten.com/""]",accept_worker_row,
3612,268576-03,Cere,full,"[""CERE""]",full,"[""CERE""]",pass,,,"[""https://www.cere.network/hub/blockchain"", ""https://www.cere.network/hub/cere-wallet"", ""https://coinmarketcap.com/currencies/cere-network/""]",accept_worker_row,
3613,268579-90,Vairt,light,[],light,[],pass,,,"[""https://vairt.com/""]",accept_worker_row,
3614,172113-76,SeSocio,light,[],light,[],pass,,,"[""https://sesocio.com/""]",accept_worker_row,
3615,172175-77,Loci (Database Software),full,"[""LOCI""]",full,"[""LOCI""]",pass,,,"[""https://www.prweb.com/releases/loci_launches_token_sale_for_innvenn_platform/prweb14986570.htm"", ""https://coinmarketcap.com/currencies/locicoin/""]",accept_worker_row,
3616,172368-46,Bitcoin Suisse,light,[],light,[],pass,,,"[""https://bitcoinsuisse.com/""]",accept_worker_row,
3617,268700-14,Ovex,light,[],light,[],pass,,,"[""https://ovex.com/""]",accept_worker_row,
3618,268706-71,Helios (Other Financial Services),light,[],light,[],pass,,,"[""https://heliosp2p.com/""]",accept_worker_row,
3619,172444-15,Qtum,full,"[""QTUM""]",full,"[""QTUM""]",pass,,,"[""https://qtum.org/"", ""https://coinmarketcap.com/currencies/qtum/""]",accept_worker_row,
3620,268727-41,Game Theory Group,skip_candidate,[],skip_candidate,[],pass,,,"[""https://gametheorygroup.co/""]",accept_worker_row,
3621,172603-36,CipherTrace,light,[],light,[],pass,,,"[""https://ciphertrace.com/""]",accept_worker_row,
3622,172659-16,Inteligencia en Finanzas,skip_candidate,[],skip_candidate,[],pass,,,"[""https://albo.com/""]",accept_worker_row,
3623,172755-19,TBTM,full,"[""KOLA""]",full,"[""KOLA""]",pass,,,"[""https://ae.linkedin.com/company/tbtm"", ""https://www.crunchbase.com/organization/amp-it"", ""https://startup-seeker.com/company/tbtm~app""]",accept_worker_row,
3624,458078-41,Bonfida,full,"[""FIDA"", ""SNS""]",full,"[""FIDA"", ""SNS""]",pass,,,"[""https://docs.sns.id/collection/naming-service/register"", ""https://docs.sns.id/dev"", ""https://coinmarketcap.com/currencies/bonfida/"", ""https://docs.sns.id/collection/french/tokenomics/jeton-usdsns""]",accept_worker_row,
3625,458122-78,Koda,light,[],light,[],pass,,,"[""https://www.kodax.com/en"", ""https://coinmarketcap.com/currencies/summit-koda-token-new/"", ""https://coinmarketcap.com/currencies/summit-koda-token/""]",accept_worker_row,
3626,173219-05,New Generation Sensors,skip_candidate,[],skip_candidate,[],pass,,,"[""https://ngs-sensors.it/""]",accept_worker_row,
3627,458182-81,rexs.io,light,[],light,[],pass,,,"[""https://rexs.io/""]",accept_worker_row,
3628,458192-62,Esme Learning,skip_candidate,[],skip_candidate,[],pass,,,"[""https://esmelearning.com/""]",accept_worker_row,
3629,266254-30,Custom Blockchain Solutions,light,[],light,[],pass,,,"[""https://customblockchainsolutions.com/""]",accept_worker_row,
3630,550937-80,Skytopia,light,[],light,[],pass,,,"[""https://skytopia.io/?inviteCode=0""]",accept_worker_row,
3631,550957-87,Multiledgers,light,[],light,[],pass,,,"[""https://www.multiledgers.com/""]",accept_worker_row,
3632,551001-97,Myraa Technologies,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
3633,266295-70,Figment (Financial Software),light,[],light,[],pass,,,"[""https://figment.io/""]",accept_worker_row,
3634,551275-30,Chainbound,light,[],light,[],pass,,,"[""https://chainbound.io/""]",accept_worker_row,
3635,551276-47,Hydra Ventures,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
3636,551305-45,TrendX,full,"[""TTA"", ""XTTA""]",full,"[""TTA"", ""XTTA""]",pass,,,"[""https://docs.trendx.tech/tta-token"", ""https://docs.trendx.tech/xtta-token"", ""https://docs.trendx.tech/tta-and-xtta""]",accept_worker_row,
3637,266312-08,51 Signing,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
3638,266313-16,System 9,light,[],light,[],pass,,,"[""https://system9.io/""]",accept_worker_row,
3639,266326-48,Yourbitstore.Com,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
3640,551345-77,BRC20,full,"["".COM""]",full,"["".COM""]",pass,,,"[""https://brc20.com/wiki/com-project-overview"", ""https://coinmarketcap.com/currencies/brc20-com/""]",accept_worker_row,
3641,266345-83,Hex Trust,light,[],light,[],pass,,,"[""https://www.hextrust.com/""]",accept_worker_row,
3642,551392-12,Ta-da,full,"[""TADA""]",full,"[""TADA""]",pass,,,"[""https://docs.ta-da.io/token/token-economics"", ""https://ta-da.io/""]",accept_worker_row,
3643,266376-70,MoonPay,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
3644,551510-56,Ockams,light,[],light,[],pass,,,"[""https://www.ockams.com/""]",accept_worker_row,
3645,266382-64,Acre (Financial Software),light,[],light,[],pass,,,"[""https://getacregold.com/pages/about""]",accept_worker_row,
3646,266384-80,UMA (Financial Software),full,"[""UMA""]",full,"[""UMA""]",pass,,,"[""https://uma.xyz/"", ""https://docs.uma.xyz/faqs"", ""https://blog.uma.xyz/articles/uma-token-supply-disclosure""]",accept_worker_row,
3647,551657-53,Umoja,full,"[""UMJA"", ""uUSD"", ""yBTC""]",full,"[""UMJA"", ""uUSD"", ""yBTC""]",pass,,,"[""https://umoja.gitbook.io/umoja-protocol/tokenomics/overview"", ""https://umoja.gitbook.io/umoja-protocol/protocol-architecture/protocol-architecture"", ""https://umoja.gitbook.io/umoja-protocol/protocol-overview/swaps"", ""https://umoja.gitbook.io/umoja-protocol/tokenomics/resource-allocation/token-distribution""]",accept_worker_row,
3648,551671-84,Ringfence,full,"[""RING""]",full,"[""RING""]",pass,,,"[""https://www.ringfence.ai/"", ""https://www.coingecko.com/en/coins/ringfence""]",accept_worker_row,
3649,551686-60,VDEX (Financial Services),light,[],light,[],pass,,,"[""https://www.vdex.trade/"", ""https://docs.vdex.trade/""]",accept_worker_row,
3650,551694-07,Rethinkable,light,[],light,[],pass,,,"[""https://docs.rethinkable.xyz/our-approach/our-principles-and-approach""]",accept_worker_row,
3651,551718-46,NoahArk Tech Group,full,"[""NRK""]",full,"[""NRK""]",pass,,,"[""https://coinmarketcap.com/currencies/noahark/"", ""https://www.cryptowisser.com/news/noahark-tech-group-secures-over-2-million-investment-from-eos-network-ventures"", ""https://www.coindesk.com/tech/2024/01/04/protocol-latest-tech-news-crypto-blockchain/""]",accept_worker_row,
3652,551751-76,Kasu,full,[],full,"[""KASU""]",suspected_missing_token,missing_token,"Official Kasu docs name the native $KASU token, so the worker row should not be empty.","[""https://www.kasu.finance/"", ""https://docs.kasu.finance/"", ""https://docs.kasu.finance/how-kasu-works/the-role-of-the-usdkasu-token""]",edit_row,"{""task_index"":""3652"",""company_id"":""551751-76"",""company_name"":""Kasu"",""normalized_domain"":""kasu.finance"",""company_type"":""protocol_or_network"",""crypto_project_likelihood"":""medium"",""project_search_required"":""yes"",""project_search_reason"":""Official docs name the native $KASU token."",""project_name"":""[\""Kasu\""]"",""project_url"":""[\""https://www.kasu.finance/\""]"",""status"":""completed"",""completed_at"":"""",""token_ticker"":""[\""KASU\""]"",""token_name"":""[\""KASU\""]"",""token_url"":""[\""https://docs.kasu.finance/how-kasu-works/the-role-of-the-usdkasu-token\""]"",""has_token_evidence"":""Official docs name the native $KASU token even though the TGE is pending."",""evidence_urls"":""https://www.kasu.finance/|https://docs.kasu.finance/|https://docs.kasu.finance/how-kasu-works/the-role-of-the-usdkasu-token"",""evidence_source_types"":""official_site|official_docs|official_docs"",""confidence"":""medium"",""needs_manual_review"":""no""}"
3653,551756-44,BOOM Technologies,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
3654,266489-11,Stasis,full,"[""EURS""]",full,"[""EURS""]",pass,,,"[""https://stasis.net/eurs-info"", ""https://stasis.net/faq"", ""https://stasis.net/""]",accept_worker_row,
3655,266495-77,Jiaguwen,light,[],light,[],pass,,,"[""https://www.chaojima.com/""]",accept_worker_row,
3656,266506-93,Xtreme Blockchain Labs,light,[],light,[],pass,,,"[""https://www.xblockchainlabs.com/""]",accept_worker_row,
3657,266508-46,Drife,full,"[""DRF""]",full,"[""DRF""]",pass,,,"[""https://www.drife.io/drf"", ""https://www.drife.io/faq"", ""https://www.drife.io/""]",accept_worker_row,
3658,266532-31,Agora Science,full,[],full,[],pass,,,"[""https://www.twoinstitute.com/ent/agora-science/"", ""https://find-and-update.company-information.service.gov.uk/company/08751788""]",accept_worker_row,
3659,552558-07,Renzo Protocol,full,"[""REZ"", ""ezETH""]",full,"[""REZ"", ""ezETH""]",pass,,,"[""https://docs.renzoprotocol.com/docs/rez/basic-info"", ""https://docs.renzoprotocol.com/docs/products/restaking/ezrez/"", ""https://docs.renzoprotocol.com/docs/renzo/usdrez/rez-tokenomics""]",accept_worker_row,
3660,646551-91,21 Impact Labs,full,[],full,[],pass,,,"[""https://21impactlabs.com/""]",accept_worker_row,
3661,266563-09,Fineon Exchange,light,[],light,[],pass,,,"[""https://fineon.net/""]",accept_worker_row,
3662,266572-63,Blockskye,light,[],light,[],pass,,,"[""https://blockskye.com/""]",accept_worker_row,
3663,740187-55,Spark Lands,full,[],full,[],pass,,,"[""https://sparklands.co/""]",accept_worker_row,
3664,266629-96,Mudrex,full,[],full,[],pass,,,"[""https://mudrex.com/""]",accept_worker_row,
3665,266645-35,Rain (Financial Software),full,[],full,[],pass,,,"[""https://rain.com/""]",accept_worker_row,
3666,741027-07,Soft Freak,light,[],light,[],pass,,,"[""https://softfreak.kr/""]",accept_worker_row,
3667,741115-72,Swarm Network,light,[],light,[],pass,,,"[""https://swarmnetwork.ai/""]",accept_worker_row,
3668,266670-64,KaRaKu,light,[],light,[],pass,,,"[""https://karaku.cn/""]",accept_worker_row,
3669,741124-45,Unto Labs,light,[],light,[],pass,,,"[""https://untolabs.com/""]",accept_worker_row,
3670,266690-08,Young Platform,full,"[""YNG""]",full,"[""YNG""]",pass,,,"[""https://youngplatform.com/"", ""https://www.coingecko.com/en/coins/young-platform""]",accept_worker_row,
3671,741142-81,Puri Prince,light,[],light,[],pass,,,"[""https://puri-prince.co.jp/""]",accept_worker_row,
3672,266704-93,Horizen Labs,full,"[""ZEN""]",full,"[""ZEN""]",pass,,,"[""https://horizenlabs.io/"", ""https://horizen.io/"", ""https://www.coingecko.com/en/coins/horizen""]",accept_worker_row,
3673,741153-52,Amerany,full,[],full,[],pass,,,"[""https://amerany.com/""]",accept_worker_row,
3674,266705-92,Champ,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
3675,266916-79,Elph,full,[],full,[],pass,,,"[""https://elph.com/""]",accept_worker_row,
3676,741225-61,Moonshot (Other Financial Services),full,[],full,[],pass,,,"[""https://moonshot.money/""]",accept_worker_row,
3677,741268-90,Grix (Brokerage),full,[],full,[],pass,,,"[""https://grix.finance/""]",accept_worker_row,
3678,266930-83,Notarised,light,[],light,[],pass,,,"[""https://notarised.io/""]",accept_worker_row,
3679,929057-14,Spark XD,light,[],light,[],pass,,,"[""https://sparkstudio.gg/""]",accept_worker_row,
3680,266978-89,Xiamen Atwork,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
3681,266989-69,Tesseract Systems,full,[],full,[],pass,,,"[""https://tesseract.one/""]",accept_worker_row,
3682,739655-74,Fluidkey,full,[],full,[],pass,,,"[""https://fluidkey.com/""]",accept_worker_row,
3683,458178-76,keyTango,full,[],full,[],pass,,,"[""https://beta.keytango.io/""]",accept_worker_row,
3684,267039-91,BlockGen (IT Consulting and Outsourcing),light,[],light,[],pass,,,"[""https://blockgen.com/""]",accept_worker_row,
3685,267053-14,Onchain Custodian,light,[],light,[],pass,,,"[""https://oncustodian.com/""]",accept_worker_row,
3686,267087-16,MakersPlace,light,[],light,[],pass,,,"[""https://makersplace.com/""]",accept_worker_row,
3687,741005-38,Weiwo Technology,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
3688,268063-48,Retix,light,[],light,[],pass,,,"[""https://retix.co/""]",accept_worker_row,
3689,267155-02,New Internet Labs,light,[],light,[],pass,,,"[""https://newinternetlabs.com/""]",accept_worker_row,
3690,551366-65,Qadesh Development Labs,full,[],full,[],pass,,,"[""https://qadesh.dev/""]",accept_worker_row,
3691,552161-08,Pentestify,skip_candidate,[],skip_candidate,[],pass,,,"[""https://pentestify.io/"", ""https://pentestify.io/about-us/""]",accept_worker_row,
3692,739837-99,BitGifty,light,[],light,[],pass,,,"[""https://bitgifty.com/"", ""https://app.bitgifty.com/""]",accept_worker_row,
3693,267238-27,Real Items,light,[],light,[],pass,,,"[""https://docs.realitems.io/products/our-products"", ""https://docs.realitems.io/products/our-products/graphql-api/create-items-nfts-phygitals""]",accept_worker_row,
3694,268065-10,Event Apple,skip_candidate,[],skip_candidate,[],pass,,,"[""https://eventapple.com/""]",accept_worker_row,
3695,267333-13,Wecan (Other Commercial Services),full,"[""WECAN""]",full,"[""WECAN""]",pass,,,"[""https://wecangroup.ch/wecan-token/"", ""https://support.wecangroup.ch/en/helpcenter/wecan-token"", ""https://www.coingecko.com/en/coins/wecan""]",accept_worker_row,
3696,267338-26,Blocksquare,full,"[""BST"",""sBST""]",full,"[""BST"",""sBST""]",pass,,,"[""https://docs.blocksquare.io/bst-token/token-overview"", ""https://docs.blocksquare.io/certified-partners/partner-network/partner-discounts"", ""https://coinmarketcap.com/currencies/blocksquare-token/""]",accept_worker_row,
3697,268470-55,Coinsource,light,[],light,[],pass,,,"[""https://coinsource.net/""]",accept_worker_row,
3698,740203-75,CrossFi,full,"[""MPX"",""XFI""]",full,"[""MPX"",""XFI""]",pass,,,"[""https://docs.crossfi.org/docs/economy-overview/native-coins-overview"", ""https://docs.crossfi.org/crossfi-chain/economy-overview/xfi-coin"", ""https://coinmarketcap.com/currencies/crossfinance/""]",accept_worker_row,
3699,267350-86,Enspan Innovations,light,[],light,[],pass,,,"[""https://enspan.io/""]",accept_worker_row,
3700,267368-95,Salad ( Business/Productivity Software),light,[],light,[],pass,,,"[""https://salad.com/""]",accept_worker_row,
3701,267402-16,Solteir,skip_candidate,[],skip_candidate,[],pass,,,"[""https://solteir.com/""]",accept_worker_row,
3702,173522-17,Waves,full,"[""WAVES""]",full,"[""WAVES""]",pass,,,"[""https://docs.waves.tech/en/blockchain/token.html"", ""https://coinmarketcap.com/currencies/waves/""]",accept_worker_row,
3703,268221-16,Liquineq,full,[],full,[],pass,,,"[""https://liquineq.ch/"", ""https://liquineq.ch/multi-tier-blockchain-technology/""]",accept_worker_row,
3704,551742-94,Plateaus,light,[],light,[],pass,,,"[""https://plateaus.network/""]",accept_worker_row,
3705,174148-12,Fluon,light,[],light,[],pass,,,"[""https://fluonecosystem.org/""]",accept_worker_row,
3706,552105-73,BeWater (Commercial Services),light,[],light,[],pass,,,"[""https://bewater.xyz/"", ""https://www.bewaterlabs.com/""]",accept_worker_row,
3707,267522-40,Ava Labs,full,"[""AVAX""]",full,"[""AVAX""]",pass,,,"[""https://build.avax.network/docs/primary-network/avax-token"", ""https://www.coingecko.com/en/coins/avalanche""]",accept_worker_row,
3708,268113-16,CommerceBlock,full,"[""CBT""]",full,"[""CBT""]",pass,,,"[""https://coinmarketcap.com/currencies/commerceblock/""]",accept_worker_row,
3709,267559-93,Unstoppable Domains,light,[],light,[],pass,,,"[""https://support.unstoppabledomains.com/support/solutions/articles/48001218164-does-will-unstoppable-domains-have-a-token-"", ""https://unstoppabledomains.com/""]",accept_worker_row,
3710,174437-56,True North Business Exchange,light,[],light,[],pass,,,"[""https://tnbx.live/""]",accept_worker_row,
3711,267582-43,Snapper Future Tech,light,[],light,[],pass,,,"[""https://snapperfuturetech.com/""]",accept_worker_row,
3712,741015-73,DLAR,skip_candidate,[],skip_candidate,[],pass,,,"[""https://dlar.io/""]",accept_worker_row,
3713,267600-79,Nym,full,"[""NYM""]",full,"[""NYM""]",pass,,,"[""https://sdk.nymtech.net/"", ""https://nymtech.net/nym-whitepaper.pdf"", ""https://coinmarketcap.com/currencies/nym/""]",accept_worker_row,
3714,551368-90,Zentarim,skip_candidate,[],skip_candidate,[],pass,,,"[""https://zentarim.xyz/""]",accept_worker_row,
3715,267615-01,Goldilock,skip_candidate,[],skip_candidate,[],pass,,,"[""https://goldilock.com/""]",accept_worker_row,
3716,267623-56,Tupelo (Financial Software),full,[],full,[],pass,,,"[""https://docs.tupelo.org/"", ""https://docs.tupelo.org/docs/whitepaper.html""]",accept_worker_row,
3717,173751-94,Upgraded,light,[],light,[],pass,,,"[""https://www.upgraded-inc.com/""]",accept_worker_row,
3718,267640-93,SuperWorld,full,"[""SPWR""]",full,"[""SPWR""]",pass,,,"[""https://www.superworldapp.com/"", ""https://www.superworldapp.com/token"", ""https://coinmarketcap.com/currencies/superworld/""]",accept_worker_row,
3719,268065-28,Crypto Maths,skip_candidate,[],skip_candidate,[],pass,,,"[""https://cryptomaths.com/""]",accept_worker_row,
3720,741302-29,AutoAir AI,light,[],light,[],pass,,,"[""https://autoair.xyz/""]",accept_worker_row,
3721,458181-55,heymate,light,[],light,[],pass,,,"[""https://heymate.works/""]",accept_worker_row,
3722,551715-85,Mariana Labs,light,[],light,[],pass,,,"[""https://marianalabs.io/""]",accept_worker_row,
3723,552480-67,Arbitrum Foundation,full,"[""ARB""]",full,"[""ARB""]",pass,,,"[""https://arbitrum.foundation/"", ""https://blog.arbitrum.foundation/joining-arbitrumdao-your-complete-governance-guide/"", ""https://forum.arbitrum.foundation/t/arb-staking-unlock-arb-utility-and-align-governance/25084""]",accept_worker_row,
3724,267732-01,Trality,light,[],light,[],pass,,,"[""https://trality.com/""]",accept_worker_row,
3725,267734-08,OpenNode,light,[],light,[],pass,,,"[""https://opennode.com/""]",accept_worker_row,
3726,741041-65,DeSpeed,full,[],full,[],pass,,,"[""https://despeed.net/"", ""https://despeed.gitbook.io/despeed-docs/""]",accept_worker_row,
3727,267755-05,Financier (Financial Services),skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
