company_id,company_name,normalized_domain,company_type,token_symbols,token_names,token_urls,token_results,confidence,needs_manual_review
519594-22,MAP Protocol,mapprotocol.io,protocol_or_network,"[""MAPO""]","[""MAPO""]","[""https://www.mapprotocol.io/get-mapo""]","[{""token_symbol"": ""MAPO"", ""token_name"": ""MAPO"", ""token_url"": ""https://www.mapprotocol.io/get-mapo"", ""reason"": ""MAP Protocol is the original founded peer-to-peer omnichain/Bitcoin interoperability infrastructure, and MAPO is its native currency."", ""evidence_urls"": [""https://medium.com/@mapprotocolofficial/map-protocol-secures-1m-usd-strategic-investment-from-gryps-to-drive-greater-btcfi-innovation-and-16a989e2a264"", ""https://www.mapprotocol.io/article?id=whitepaper"", ""https://github.com/mapprotocol/docs/blob/master/learn/tokenomics.md""], ""evidence_source_types"": [""official_blog"", ""official_docs"", ""official_docs""]}]",high,no
519632-56,Sportiqo,kryzel.io,protocol_or_network,"[""KRZ""]","[""KRZ token""]","[""https://medium.com/@kryzel/revolutionizing-sports-prediction-how-kryzel-is-reshaping-a-2-trillion-industry-f5cc64e91346""]","[{""token_symbol"": ""KRZ"", ""token_name"": ""KRZ token"", ""token_url"": ""https://medium.com/@kryzel/revolutionizing-sports-prediction-how-kryzel-is-reshaping-a-2-trillion-industry-f5cc64e91346"", ""reason"": ""Kryzel/Sportiqo is the original project organization behind the Kryzel decentralized sports prediction layer; official Kryzel sources describe the platform built by its team and the KRZ token launch."", ""evidence_urls"": [""https://www.kryzel.io/"", ""https://medium.com/@kryzel/revolutionizing-sports-prediction-how-kryzel-is-reshaping-a-2-trillion-industry-f5cc64e91346"", ""https://web3.bitget.com/en/dapp/kryzel-io-29559""], ""evidence_source_types"": [""official_site"", ""official_blog"", ""secondary_source""]}]",medium,no
519724-45,Dymension,dymension.xyz,protocol_or_network,"[""DYM""]","[""Dymension""]","[""https://coinmarketcap.com/currencies/dymension/""]","[{""token_symbol"": ""DYM"", ""token_name"": ""Dymension"", ""token_url"": ""https://coinmarketcap.com/currencies/dymension/"", ""reason"": ""A reliable asset statement identifies Dymension Technologies and Yolo Labs as the initial developers of Dymension, and official docs identify DYM as the native governance token for Dymension L1."", ""evidence_urls"": [""https://assets-cms.kraken.com/files/51n36hrp/facade/2b0fe36d8eabe115db28a39baf15f8926efc3ea7.pdf"", ""https://docs.dymension.xyz/learn/governance/overview/"", ""https://coinmarketcap.com/currencies/dymension/""], ""evidence_source_types"": [""secondary_source"", ""official_docs"", ""coinmarketcap""]}]",high,no
519753-25,TERM Finance (Financial Software),term.finance,protocol_or_network,"[""TERM""]","[""Term Finance""]","[""https://www.coingecko.com/en/coins/term-finance""]","[{""token_symbol"": ""TERM"", ""token_name"": ""Term Finance"", ""token_url"": ""https://www.coingecko.com/en/coins/term-finance"", ""reason"": ""A reliable asset statement says Term Finance was developed by Term Labs and identifies the original founders, while Term Labs materials describe Term Finance as its DeFi fixed-rate lending protocol since inception."", ""evidence_urls"": [""https://assets-cms.kraken.com/files/51n36hrp/facade/a1fc51734f1fa48c16cfbf510dcddd728d3108bd.pdf"", ""https://www.prnewswire.com/news-releases/term-labs-inc-announces-5-5-million-in-strategic-funding-to-bring-stability-and-predictability-to-on-chain-lending-302190896.html"", ""https://www.coingecko.com/en/coins/term-finance""], ""evidence_source_types"": [""secondary_source"", ""official_press_release"", ""coingecko""]}]",medium,no
519758-47,DelNorte (Media and Information Services (B2B)),delnorte.io,infrastructure_or_data,"[""DTVC"", ""DTV""]","[""DelNorte Club Token"", ""DelNorte Terra Vision Token""]","[""https://terms.delnorte.io/terms.pdf"", ""https://delnorte.io/docs/DTV%20Tokenomics.pdf""]","[{""token_symbol"": ""DTVC"", ""token_name"": ""DelNorte Club Token"", ""token_url"": ""https://terms.delnorte.io/terms.pdf"", ""reason"": ""Official terms define DelNorte entities as the company providing the DelNorte Terra Vision platform and DTVC/DTV tokens, and DelNorte-issued releases identify Terra Vision as DelNorte's blockchain-based ecosystem."", ""evidence_urls"": [""https://terms.delnorte.io/terms.pdf"", ""https://www.globenewswire.com/news-release/2025/06/04/3093563/0/en/DelNorte-Launches-DTVc-Token-Advancing-Blockchain-and-AI-Driven-Government-Data-Management-with-Decentralized-Property-Systems.html"", ""https://www.globenewswire.com/news-release/2025/04/30/3071444/0/en/DelNorte-Partners-with-Brazilian-Government-to-Launch-Landmark-Data-Tokenization-Project-and-Release-DTV-Token.html""], ""evidence_source_types"": [""official_docs"", ""official_press_release"", ""official_press_release""]}, {""token_symbol"": ""DTV"", ""token_name"": ""DelNorte Terra Vision Token"", ""token_url"": ""https://delnorte.io/docs/DTV%20Tokenomics.pdf"", ""reason"": ""Official DelNorte materials identify DTV as the foundational cryptocurrency/core digital asset powering the DelNorte Terra Vision ecosystem, with DelNorte as the original blockchain infrastructure company behind the platform."", ""evidence_urls"": [""https://delnorte-terra-vision.gitbook.io/delnorte-docs/dtv-delnorte-terra-vision-token"", ""https://www.globenewswire.com/news-release/2025/04/30/3071444/0/en/DelNorte-Partners-with-Brazilian-Government-to-Launch-Landmark-Data-Tokenization-Project-and-Release-DTV-Token.html"", ""https://terms.delnorte.io/terms.pdf""], ""evidence_source_types"": [""official_docs"", ""official_press_release"", ""official_docs""]}]",high,no
519846-31,Caldera,caldera.xyz,protocol_or_network,"[""ERA""]","[""Caldera""]","[""https://coinmarketcap.com/currencies/caldera/""]","[{""token_symbol"": ""ERA"", ""token_name"": ""Caldera"", ""token_url"": ""https://coinmarketcap.com/currencies/caldera/"", ""reason"": ""Caldera Foundation materials identify Constellation Labs Inc. d/b/a Caldera as the first contributor/developer of the Caldera Protocol and describe ERA as the native token powering the Caldera ecosystem."", ""evidence_urls"": [""https://paragraph.com/@calderafdn/introducing-era-pre-claims-are-now-open"", ""https://docs.caldera.foundation/pages/tokenomics"", ""https://coinmarketcap.com/currencies/caldera/""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""coinmarketcap""]}]",high,no
519862-51,Airchains,airchains.io,protocol_or_network,"[""AMF""]","[""AMF""]","[""https://faucet.airchains.io/""]","[{""token_symbol"": ""AMF"", ""token_name"": ""AMF"", ""token_url"": ""https://faucet.airchains.io/"", ""reason"": ""Airchains is the original protocol/project organization behind the Airchains zkFHE modular framework and Junction network, and official Airchains resources identify AMF as the network token."", ""evidence_urls"": [""https://www.airchains.io/"", ""https://faucet.airchains.io/"", ""https://github.com/airchains-network""], ""evidence_source_types"": [""official_site"", ""official_site"", ""github""]}]",high,no
519911-47,Polyhedra,polyhedra.network,protocol_or_network,"[""ZKJ""]","[""Polyhedra Network""]","[""https://coinmarketcap.com/currencies/polyhedra-network/""]","[{""token_symbol"": ""ZKJ"", ""token_name"": ""Polyhedra Network"", ""token_url"": ""https://coinmarketcap.com/currencies/polyhedra-network/"", ""reason"": ""Polyhedra is the original protocol/network organization building Polyhedra/EXPchain infrastructure, and official resources identify ZKJ as its gas, liquidity, community, and governance token."", ""evidence_urls"": [""https://polyhedra.network/"", ""https://blog.polyhedra.network/the-future-of-intelligence/"", ""https://coinmarketcap.com/currencies/polyhedra-network/""], ""evidence_source_types"": [""official_site"", ""official_blog"", ""coinmarketcap""]}]",high,no
520011-46,access (Business/Productivity Software),accessprotocol.co,protocol_or_network,"[""ACS""]","[""Access Protocol""]","[""https://www.accessprotocol.co/en/supporters""]","[{""token_symbol"": ""ACS"", ""token_name"": ""Access Protocol"", ""token_url"": ""https://www.accessprotocol.co/en/supporters"", ""reason"": ""Access Labs/Access Protocol is the original development and operating organization behind the Access Protocol ecosystem, and official materials identify ACS as the protocol token."", ""evidence_urls"": [""https://medium.com/access-protocol/access-protocol-reinventing-content-monetization-5b7a6d90d73f"", ""https://www.accessprotocol.co/en/terms-of-service"", ""https://www.accessprotocol.co/resources/Whitepaper_Access.pdf""], ""evidence_source_types"": [""official_blog"", ""official_site"", ""official_docs""]}]",high,no
520072-21,Chillville,chillville.co,gaming_or_nft,"[""CHILL""]","[""CHILL""]","[""https://medium.com/chillville/the-chillville-economy-in-game-items-v2p-the-chill-token-9675dc671062""]","[{""token_symbol"": ""CHILL"", ""token_name"": ""CHILL"", ""token_url"": ""https://medium.com/chillville/the-chillville-economy-in-game-items-v2p-the-chill-token-9675dc671062"", ""reason"": ""ChillVille official publication describes Chillville as the Masterverse ecosystem and CHILL as its native marketplace/governance token."", ""evidence_urls"": [""https://medium.com/chillville/the-chillville-economy-in-game-items-v2p-the-chill-token-9675dc671062"", ""https://medium.com/chillville"", ""https://uploads-ssl.webflow.com/625e4a08877c10351fcc7a70/62758738e9b8beb44404e9f9_Matry-NFT2-Litepaper-compressed.pdf""], ""evidence_source_types"": [""official_blog"", ""official_blog"", ""official_litepaper""]}]",high,no
520098-22,Cysic,cysic.xyz,protocol_or_network,"[""CYS""]","[""Cysic""]","[""https://docs.cysicfoundation.org/tokenomics""]","[{""token_symbol"": ""CYS"", ""token_name"": ""Cysic"", ""token_url"": ""https://docs.cysicfoundation.org/tokenomics"", ""reason"": ""Cysic is the original organization building and launching the Cysic Network/Mainnet, and official foundation docs identify CYS as the token powering that ecosystem."", ""evidence_urls"": [""https://docs.cysicfoundation.org/"", ""https://docs.cysicfoundation.org/tokenomics"", ""https://cysic.xyz/""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_site""]}]",high,no
520473-97,PHI-LABS,phiprotocol.xyz,protocol_or_network,"[""PHI"", ""stPHI""]","[""Phi"", ""Staked Phi Token""]","[""https://docs.phi.box/explore-phi/phi-token/tokenomics"", ""https://docs.phi.box/explore-phi/phi-token/phi-staking-reward""]","[{""token_symbol"": ""PHI"", ""token_name"": ""Phi"", ""token_url"": ""https://docs.phi.box/explore-phi/phi-token/tokenomics"", ""reason"": ""PHI-LABS-INC maintains the Phi Protocol contract resources, and official Phi docs identify PHI and stPHI as native/staking tokens of the Phi ecosystem."", ""evidence_urls"": [""https://github.com/PHI-LABS-INC/protocol-contract"", ""https://docs.phi.box/explore-phi/phi-token/tokenomics"", ""https://docs.phi.box/explore-phi/phi-token/phi-staking-reward"", ""https://phiprotocol.xyz/""], ""evidence_source_types"": [""github"", ""official_docs"", ""official_docs"", ""official_site""]}, {""token_symbol"": ""stPHI"", ""token_name"": ""Staked Phi Token"", ""token_url"": ""https://docs.phi.box/explore-phi/phi-token/phi-staking-reward"", ""reason"": ""PHI-LABS-INC maintains the Phi Protocol contract resources, and official Phi docs identify PHI and stPHI as native/staking tokens of the Phi ecosystem."", ""evidence_urls"": [""https://github.com/PHI-LABS-INC/protocol-contract"", ""https://docs.phi.box/explore-phi/phi-token/tokenomics"", ""https://docs.phi.box/explore-phi/phi-token/phi-staking-reward"", ""https://phiprotocol.xyz/""], ""evidence_source_types"": [""github"", ""official_docs"", ""official_docs"", ""official_site""]}]",high,no
520479-82,Decentraweb,decentraweb.org,protocol_or_network,"[""DWEB""]","[""DecentraWeb""]","[""https://docs.decentraweb.org/decentraweb/dweb/about-dweb-token""]","[{""token_symbol"": ""DWEB"", ""token_name"": ""DecentraWeb"", ""token_url"": ""https://docs.decentraweb.org/decentraweb/dweb/about-dweb-token"", ""reason"": ""Official Decentraweb pages say Decentraweb was co-founded in 2021, powers a decentralized DNS base-layer protocol implementation, and $DWEB plays a central role in the Decentraweb ecosystem."", ""evidence_urls"": [""https://decentraweb.org/about"", ""https://decentraweb.org/team"", ""https://docs.decentraweb.org/decentraweb/dweb/about-dweb-token""], ""evidence_source_types"": [""official_site"", ""official_site"", ""official_docs""]}]",high,no
520598-80,Switchboard,switchboard.xyz,protocol_or_network,"[""SWTCH"", ""svSWTCH""]","[""Switchboard"", ""staked-vote Switchboard""]","[""https://docs.switchboard.xyz/governance-and-tokenomics/swtch-token-overview"", ""https://docs.switchboard.foundation/tokenomics-and-governance""]","[{""token_symbol"": ""SWTCH"", ""token_name"": ""Switchboard"", ""token_url"": ""https://docs.switchboard.xyz/governance-and-tokenomics/swtch-token-overview"", ""reason"": ""Switchboard Technology Labs/Switchboard is the original organization behind the Switchboard oracle protocol, and official docs identify SWTCH and svSWTCH as the protocol governance, security, and staking tokens."", ""evidence_urls"": [""https://www.privco.com/company/switchboard-technology-labs"", ""https://switchboard.xyz/"", ""https://docs.switchboard.xyz/governance-and-tokenomics/swtch-token-overview"", ""https://docs.switchboard.foundation/tokenomics-and-governance""], ""evidence_source_types"": [""secondary_source"", ""official_site"", ""official_docs"", ""official_docs""]}, {""token_symbol"": ""svSWTCH"", ""token_name"": ""staked-vote Switchboard"", ""token_url"": ""https://docs.switchboard.foundation/tokenomics-and-governance"", ""reason"": ""Switchboard Technology Labs/Switchboard is the original organization behind the Switchboard oracle protocol, and official docs identify SWTCH and svSWTCH as the protocol governance, security, and staking tokens."", ""evidence_urls"": [""https://www.privco.com/company/switchboard-technology-labs"", ""https://switchboard.xyz/"", ""https://docs.switchboard.xyz/governance-and-tokenomics/swtch-token-overview"", ""https://docs.switchboard.foundation/tokenomics-and-governance""], ""evidence_source_types"": [""secondary_source"", ""official_site"", ""official_docs"", ""official_docs""]}]",high,no
520608-97,IOPn,iopn.io,protocol_or_network,"[""OPN""]","[""OPN""]","[""https://coinmarketcap.com/currencies/iopn/""]","[{""token_symbol"": ""OPN"", ""token_name"": ""OPN"", ""token_url"": ""https://coinmarketcap.com/currencies/iopn/"", ""reason"": ""IOPn is the governing/founding organization behind the Internet of People infrastructure, and $OPN is the native token of the IOPn ecosystem."", ""evidence_urls"": [""https://iopn.io/"", ""https://iopn.io/about"", ""https://iopn.gitbook.io/iopn/usdopn-the-fuel-of-iopn""], ""evidence_source_types"": [""official_site"", ""official_site"", ""official_docs""]}]",high,no
520721-20,Beldex,beldex.io,protocol_or_network,"[""BDX""]","[""Beldex""]","[""https://www.beldex.io/usebdx""]","[{""token_symbol"": ""BDX"", ""token_name"": ""Beldex"", ""token_url"": ""https://www.beldex.io/usebdx"", ""reason"": ""Beldex is the original Beldex privacy blockchain ecosystem; reliable token data describes Beldex as launched in 2018 with named founders, and the official site identifies BDX as the native Beldex ecosystem token."", ""evidence_urls"": [""https://coinmarketcap.com/currencies/beldex/"", ""https://www.beldex.io/usebdx""], ""evidence_source_types"": [""coinmarketcap"", ""official_site""]}]",high,no
520736-68,Huma (Financial Services),huma.finance,protocol_or_network,"[""HUMA"", ""PST"", ""mPST""]","[""HUMA"", ""PST"", ""mPST""]","[""https://blog.huma.finance/introducing-huma-powering-the-future-of-payfi"", ""https://docs.huma.finance/products/huma-2.0/faqs""]","[{""token_symbol"": ""HUMA"", ""token_name"": ""HUMA"", ""token_url"": ""https://blog.huma.finance/introducing-huma-powering-the-future-of-payfi"", ""reason"": ""Huma Finance is the original PayFi network/protocol organization, with official materials describing Huma inception and co-founder leadership; HUMA is the utility and governance token of the Huma ecosystem."", ""evidence_urls"": [""https://blog.huma.finance/huma-finance-partners-with-obligate-to-expand-access-to-trade-finance"", ""https://blog.huma.finance/introducing-huma-powering-the-future-of-payfi""], ""evidence_source_types"": [""official_site"", ""official_site""]}, {""token_symbol"": ""PST"", ""token_name"": ""PST"", ""token_url"": ""https://docs.huma.finance/products/huma-2.0/faqs"", ""reason"": ""Huma Finance is the original PayFi network/protocol organization; official Huma 2.0 docs define PST as the PayFi Strategy Token issued in the flagship Huma product."", ""evidence_urls"": [""https://blog.huma.finance/huma-finance-partners-with-obligate-to-expand-access-to-trade-finance"", ""https://docs.huma.finance/products/huma-2.0/faqs""], ""evidence_source_types"": [""official_site"", ""official_docs""]}, {""token_symbol"": ""mPST"", ""token_name"": ""mPST"", ""token_url"": ""https://docs.huma.finance/products/huma-2.0/faqs"", ""reason"": ""Huma Finance is the original PayFi network/protocol organization; official Huma 2.0 docs define mPST as the Maxi Mode LP token issued in the flagship Huma product."", ""evidence_urls"": [""https://blog.huma.finance/huma-finance-partners-with-obligate-to-expand-access-to-trade-finance"", ""https://docs.huma.finance/products/huma-2.0/faqs""], ""evidence_source_types"": [""official_site"", ""official_docs""]}]",high,no
520750-54,Superalgos,superalgos.org,protocol_or_network,"[""SA""]","[""Superalgos""]","[""https://superalgos.org/Docs/Foundations/Concept/superalgos-sa-token.shtml""]","[{""token_symbol"": ""SA"", ""token_name"": ""Superalgos"", ""token_url"": ""https://superalgos.org/Docs/Foundations/Concept/superalgos-sa-token.shtml"", ""reason"": ""Superalgos is the original open-source/community project started in 2017, and official project materials say Superalgos launched the SA token early to incentivize contributions."", ""evidence_urls"": [""https://superalgos.org/project-log.shtml"", ""https://superalgos.org/token-overview.shtml"", ""https://superalgos.org/Docs/Foundations/Topic/token-group.shtml""], ""evidence_source_types"": [""official_site"", ""official_site"", ""official_docs""]}]",high,no
520765-48,TX Labs,bless.network,protocol_or_network,"[""BLESS""]","[""BLESS""]","[""https://docs.bless.net/bless-token/bless""]","[{""token_symbol"": ""BLESS"", ""token_name"": ""BLESS"", ""token_url"": ""https://docs.bless.net/bless-token/bless"", ""reason"": ""TX Labs is identified in the Bless MiCA whitepaper as the issuer/operator/developer whose business is operation and development of the Bless Network, and official materials identify BLESS as the Bless Network token."", ""evidence_urls"": [""https://bless.network/mica/whitepaper.pdf"", ""https://bless.network/about"", ""https://docs.bless.net/bless-token/bless""], ""evidence_source_types"": [""official_docs"", ""official_site"", ""official_docs""]}]",high,no
520913-53,Wakweli,wakweli.com,protocol_or_network,"[""WAKU""]","[""WAKU""]","[""https://whitepaper.wakweli.com/""]","[{""token_symbol"": ""WAKU"", ""token_name"": ""WAKU"", ""token_url"": ""https://whitepaper.wakweli.com/"", ""reason"": ""Wakweli is the original decentralized certification protocol; official Wakweli materials describe the protocol origin and identify WAKU as the native token used for certification, governance, and rewards."", ""evidence_urls"": [""https://whitepaper.wakweli.com/about/"", ""https://whitepaper.wakweli.com/waku/"", ""https://wakweli.com/""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_site""]}]",high,no
521042-77,Re:Dreamer,redreamer.io,protocol_or_network,"[""RPT"", ""RFT""]","[""RPT"", ""RFT""]","[""https://docs.redreamer.io/the-ecosystem/rpt-distribution/vesting-schedule"", ""https://www.redreamer.io/fanstoken""]","[{""token_symbol"": ""RPT"", ""token_name"": ""RPT"", ""token_url"": ""https://docs.redreamer.io/the-ecosystem/rpt-distribution/vesting-schedule"", ""reason"": ""RE:DREAMER Lab official docs say it launched Redeem Protocol as protocol builder and official token pages identify RPT as the Redeem Protocol mainnet token."", ""evidence_urls"": [""https://www.redreamer.io/home"", ""https://docs.redreamer.io/products-and-services/products/redeem-protocol"", ""https://www.redreamer.io/fanstoken"", ""https://docs.redreamer.io/the-ecosystem/rpt-distribution/vesting-schedule""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""official_site"", ""official_docs""]}, {""token_symbol"": ""RFT"", ""token_name"": ""RFT"", ""token_url"": ""https://www.redreamer.io/fanstoken"", ""reason"": ""RE:DREAMER official token page identifies RFT as a token used for RE:DREAMER ecosystem exchange services within the ecosystem built by RE:DREAMER Lab."", ""evidence_urls"": [""https://www.redreamer.io/home"", ""https://docs.redreamer.io/products-and-services/products/redeem-protocol"", ""https://www.redreamer.io/fanstoken"", ""https://docs.redreamer.io/the-ecosystem/rpt-distribution/vesting-schedule""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""official_site"", ""official_docs""]}]",high,no
521045-38,Alphabill,alphabill.org,protocol_or_network,"[""ALPHA""]","[""ALPHA""]","[""https://docs.alphabill.org/glossary""]","[{""token_symbol"": ""ALPHA"", ""token_name"": ""ALPHA"", ""token_url"": ""https://docs.alphabill.org/glossary"", ""reason"": ""Alphabill is presented by official/company materials as the original organization around a new layer-one blockchain protocol, and official docs define ALPHA as the protocol native currency/transaction token."", ""evidence_urls"": [""https://www.linkedin.com/company/alphabill"", ""https://www.linkedin.com/posts/alphabill_alphabill-nft-tallinn-keynote-mike-gault-activity-7069987095401889792-j8Sl"", ""https://docs.alphabill.org/glossary""], ""evidence_source_types"": [""official_social"", ""official_social"", ""official_docs""]}]",high,no
521062-39,Ferris Labs,ferrislabs.io,gaming_or_nft,"[""FER""]","[""Ferris""]","[""https://docs.ferrisgames.com/ferris-docs/tokenomics/usdfer-token-ecosystem""]","[{""token_symbol"": ""FER"", ""token_name"": ""Ferris"", ""token_url"": ""https://docs.ferrisgames.com/ferris-docs/tokenomics/usdfer-token-ecosystem"", ""reason"": ""Official Ferris Docs describe Ferris Labs as building a crypto-games rewards engine and identify FER as the native token for the Ferris Labs ecosystem."", ""evidence_urls"": [""https://docs.ferrisgames.com/ferris-docs"", ""https://docs.ferrisgames.com/ferris-docs/tokenomics/usdfer-token-ecosystem""], ""evidence_source_types"": [""official_docs"", ""official_docs""]}]",high,no
521134-39,Zeppelin (Wireless Service Providers),zeppelinwireless.com,infrastructure_or_data,"[""EAT""]","[""375ai Token""]","[""https://coinmarketcap.com/currencies/375ai/""]","[{""token_symbol"": ""EAT"", ""token_name"": ""375ai Token"", ""token_url"": ""https://coinmarketcap.com/currencies/375ai/"", ""reason"": ""Zeppelin is mapped to 375ai by company-profile evidence, and 375ai official/foundation materials identify the original decentralized edge-data network and EAT token ecosystem."", ""evidence_urls"": [""https://www.bloomberg.com/profile/company/2600209D%3AUS"", ""https://www.375.ai/"", ""https://375ai.foundation/"", ""https://coinmarketcap.com/currencies/375ai/""], ""evidence_source_types"": [""secondary_source"", ""official_site"", ""official_site"", ""coinmarketcap""]}]",medium,yes
521141-50,Lifeform (Financial Software),lifeform.cc,protocol_or_network,"[""LFT""]","[""Lifeform Token""]","[""https://lifeformcc.notion.site/WHITEPAPER-076ce3d27354475d8ee6a46c6c3ee6fe""]","[{""token_symbol"": ""LFT"", ""token_name"": ""Lifeform Token"", ""token_url"": ""https://lifeformcc.notion.site/WHITEPAPER-076ce3d27354475d8ee6a46c6c3ee6fe"", ""reason"": ""Official Lifeform whitepaper states that Project Lifeform was founded to provide universal decentralized identification solutions, and the official launch release identifies Lifeform Token as the project token for the DID/Web3 infrastructure ecosystem."", ""evidence_urls"": [""https://lifeform-official.medium.com/lifeform-whitepaper-680e36ddb18e"", ""https://www.globenewswire.com/news-release/2024/05/15/2882033/0/en/Lifeform-Token-is-Officially-Launching-on-Bybit-and-KuCoin-Exchange.html""], ""evidence_source_types"": [""official_docs"", ""official_site""]}]",high,no
521198-56,Mind Network,mindnetwork.xyz,protocol_or_network,"[""FHE""]","[""FHE""]","[""https://docs.mindnetwork.xyz/minddocs/governance/tokenomics""]","[{""token_symbol"": ""FHE"", ""token_name"": ""FHE"", ""token_url"": ""https://docs.mindnetwork.xyz/minddocs/governance/tokenomics"", ""reason"": ""Mind Network is the original FHE infrastructure project and official materials define FHE as the native utility and governance token of the Mind Network ecosystem."", ""evidence_urls"": [""https://mindnetwork.xyz/"", ""https://docs.mindnetwork.xyz/minddocs/governance/tokenomics"", ""https://mindnetwork.medium.com/mind-network-secures-10-million-in-pre-a-round-funding-to-continually-build-fhe-fully-homomorphic-7f204994c4ba""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""official_blog""]}]",high,no
521200-00,Tensor (Financial Services),tensor.trade,gaming_or_nft,"[""TNSR""]","[""TNSR""]","[""https://docs.tensor.foundation/tokenomics""]","[{""token_symbol"": ""TNSR"", ""token_name"": ""TNSR"", ""token_url"": ""https://docs.tensor.foundation/tokenomics"", ""reason"": ""Tensor is the original Solana NFT marketplace/protocol ecosystem, and Tensor Foundation docs identify the Tensor protocols and TNSR distribution to core contributors and the community."", ""evidence_urls"": [""https://docs.tensor.trade/"", ""https://docs.tensor.foundation/protocols"", ""https://docs.tensor.foundation/tokenomics"", ""https://messari.io/project/tensor""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs"", ""secondary_source""]}]",high,no
521253-28,Legion Network,legionnetwork.io,dapp_or_product,"[""LGX""]","[""LGX""]","[""https://docs.legionnetwork.io/tokenomics/what-is-lgx""]","[{""token_symbol"": ""LGX"", ""token_name"": ""LGX"", ""token_url"": ""https://docs.legionnetwork.io/tokenomics/what-is-lgx"", ""reason"": ""Official Legion Network docs present Legion Network as the blockchain-based ecosystem/Super App and identify LGX as the utility token powering that ecosystem."", ""evidence_urls"": [""https://docs.legionnetwork.io/"", ""https://docs.legionnetwork.io/tokenomics/what-is-lgx"", ""https://docs.legionnetwork.io/tokenomics/token-information""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}]",high,no
521383-24,Gyroscope (Financial Software),gyro.finance,protocol_or_network,"[""GYFI"", ""GYD""]","[""Gyroscope Governance Token"", ""Gyro Dollar""]","[""https://docs.gyro.finance/governance/gyfi-tokenomics/"", ""https://docs.gyro.finance/tldr.html""]","[{""token_symbol"": ""GYFI"", ""token_name"": ""Gyroscope Governance Token"", ""token_url"": ""https://docs.gyro.finance/governance/gyfi-tokenomics/"", ""reason"": ""Gyroscope is the protocol organization behind the Gyroscope liquidity/stablecoin protocol; official materials identify FTL Labs as the initial Gyroscope development company and GYFI as the protocol governance token."", ""evidence_urls"": [""https://www.gyro.finance/blog/gyroscope-launches-gyfi-token-with-tvl-at-ath-and-550-quarterly-fee-growth/"", ""https://docs.gyro.finance/governance/gyfi-tokenomics/"", ""https://docs.gyro.finance/tldr.html""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""official_docs""]}, {""token_symbol"": ""GYD"", ""token_name"": ""Gyro Dollar"", ""token_url"": ""https://docs.gyro.finance/tldr.html"", ""reason"": ""Gyroscope is the protocol organization behind the Gyroscope liquidity/stablecoin protocol; official materials identify FTL Labs as the initial Gyroscope development company and GYD as Gyroscope stablecoin/Gyro Dollars."", ""evidence_urls"": [""https://www.gyro.finance/blog/gyroscope-launches-gyfi-token-with-tvl-at-ath-and-550-quarterly-fee-growth/"", ""https://docs.gyro.finance/tldr.html""], ""evidence_source_types"": [""official_site"", ""official_docs""]}]",high,no
521397-01,Hi (Financial Software),hi.com,wallet_or_custody,"[""HI""]","[""hi Dollar""]","[""https://hi.com/token/hi""]","[{""token_symbol"": ""HI"", ""token_name"": ""hi Dollar"", ""token_url"": ""https://hi.com/token/hi"", ""reason"": ""Official hi materials identify HI as the native token powering the hi ecosystem; hi is operated by hi Foundation, and launch materials state that hi Foundation designed hi from the ground up."", ""evidence_urls"": [""https://hi.com/token/hi"", ""https://hi.com/about/people"", ""https://www.newswire.ca/news-releases/crypto-leaders-announce-the-launch-of-hi-to-drive-mass-adoption-866714599.html""], ""evidence_source_types"": [""official_site"", ""official_site"", ""secondary_source""]}]",high,no
521409-97,GammaSwap,gammaswap.com,protocol_or_network,"[""GS"", ""esGS""]","[""GS governance token"", ""Escrowed GS""]","[""https://gammaswap.com/blog/gstokenlaunch""]","[{""token_symbol"": ""GS"", ""token_name"": ""GS governance token"", ""token_url"": ""https://gammaswap.com/blog/gstokenlaunch"", ""reason"": ""GammaSwap/GammaSwap Labs is the original organization behind the GammaSwap protocol; official docs describe the protocol and official tokenomics identify GS as its governance token."", ""evidence_urls"": [""https://docs.gammaswap.com/"", ""https://gammaswap.com/blog/gstokenlaunch"", ""https://www.linkedin.com/company/gammaswap-labs""], ""evidence_source_types"": [""official_docs"", ""official_site"", ""secondary_source""]}, {""token_symbol"": ""esGS"", ""token_name"": ""Escrowed GS"", ""token_url"": ""https://gammaswap.com/blog/gstokenlaunch"", ""reason"": ""GammaSwap/GammaSwap Labs is the original organization behind the GammaSwap protocol; official tokenomics identify esGS as the escrowed ERC-20 form of GS used for protocol staking/liquidity rewards."", ""evidence_urls"": [""https://docs.gammaswap.com/"", ""https://gammaswap.com/blog/gstokenlaunch"", ""https://www.linkedin.com/company/gammaswap-labs""], ""evidence_source_types"": [""official_docs"", ""official_site"", ""secondary_source""]}]",high,no
