task_index,company_id,company_name,normalized_domain,project_name,project_url,status,completed_at,token_ticker,token_name,token_url,has_token_evidence,evidence_urls,evidence_source_types,confidence,needs_manual_review
767,663184-99,Knowlej,knowlej.io,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://knowlej.io/,official_site,low,no
768,663775-66,ATECH (Healthcare Technology Systems),atechhealth.com,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://atechhealth.com/,official_site,low,no
769,570827-08,Web3 Daily,web3daily.co,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://web3daily.co/,official_site,low,no
770,663696-10,WorkTalo,bridgeal.com,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://bridgeal.com/,official_site,low,no
771,472327-66,StackOS,stackos.io,"[""StackOS""]","[""https://stackos.io/""]",completed,2026-04-11T20:07:44+08:00,"[""SFX""]","[""StackOS""]","[""https://coinmarketcap.com/currencies/stackos/""]",Official StackOS docs and CoinMarketCap/CoinGecko list SFX for StackOS.,https://stackos.io/|https://coinmarketcap.com/currencies/stackos/|https://www.coingecko.com/en/coins/stackos,official_site|coinmarketcap|coingecko,high,no
772,472181-59,Quantum Miami,quantummiami.com,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://quantummiami.com/,official_site,low,no
773,569578-96,Renie,renie.io,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://renie.io/,official_site,low,no
774,472577-32,Alephium,alephium.org,"[""Alephium""]","[""https://alephium.org/""]",completed,2026-04-11T20:07:44+08:00,"[""ALPH""]","[""Alephium""]","[""https://coinmarketcap.com/currencies/alephium/""]",Official Alephium site and CoinMarketCap/CoinGecko list ALPH for Alephium.,https://alephium.org/|https://coinmarketcap.com/currencies/alephium/|https://www.coingecko.com/en/coins/alephium,official_site|coinmarketcap|coingecko,high,no
775,93264-31,MegaHoot Technologies,megahoot.com,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://megahoot.com/,official_site,low,no
776,93271-06,BridXe,bridxe.com,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://bridxe.com/,official_site,low,yes
777,756115-30,Nucleum AI,nucleum.ai,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://nucleum.ai/,official_site,low,yes
778,756784-81,Plug (United States),onplug.io,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://onplug.io/,official_site,low,yes
779,93379-87,Sensefinity,sensefinity.com,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://sensefinity.com/,official_site,low,yes
780,93419-56,Minka,minka.io,[],[],completed,2026-04-11T20:07:44+08:00,[],[],[],No supported token found on the allowed sources.,https://minka.io/,official_site,low,yes
781,568908-19,Oracula,oracula.io,"[""Oracula""]","[""https://oracula.io/""]",completed,,"[""ORACULA""]","[""Oracula""]","[""https://coinmarketcap.com/currencies/oracula/""]",CoinMarketCap lists ORACULA for Oracula.,https://coinmarketcap.com/currencies/oracula/,coinmarketcap,high,no
782,569029-96,PNLBASE,pnlbase.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
783,472374-19,Myriad.Social,myriad.social,"[""Myriad Social""]","[""https://www.myriad.social/""]",completed,,"[""MYRIA""]","[""Myriad Social""]","[""https://coinmarketcap.com/currencies/myriad-social/""]",Official site says Myriad is powered by $MYRIA token holders; CoinMarketCap lists MYRIA.,https://www.myriad.social/|https://coinmarketcap.com/currencies/myriad-social/,official_site|coinmarketcap,high,no
784,93808-90,StrongKey,strongkey.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
785,568608-67,Peacemakr,peacemakr.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
786,93872-71,Hifi,hifi.finance,"[""Hifi Finance""]","[""https://hifi.finance/""]",completed,,"[""HIFI""]","[""Hifi Finance""]","[""https://coinmarketcap.com/currencies/hifi-finance/""]",Official Hifi docs describe the HIFI token; CoinMarketCap lists HIFI for Hifi Finance.,https://docs.hifi.finance/protocol/technical-reference/governor-bravo/introduction/|https://coinmarketcap.com/currencies/hifi-finance/,official_site|coinmarketcap,high,no
787,94060-54,Mobilender,mobilender.mx,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
788,568137-25,OnePiece Labs,onepiecelabs.xyz,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
789,94226-05,Cyberfort (United Kingdom),thebunker.net,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
790,94440-25,TrakInvest,trakinvest.ai,"[""TrakInvest""]","[""https://trakinvest.ai/""]",completed,,"[""TRAK""]","[""TrakInvest""]","[""https://coinmarketcap.com/currencies/trakinvest/""]",CoinMarketCap lists TRAK for TrakInvest.,https://coinmarketcap.com/currencies/trakinvest/,coinmarketcap,high,no
791,472358-44,Finy,finy.co.kr,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
792,187512-22,Liquid Markets Group,liquidmarketsgroup.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
793,187544-89,Nebeus,nebeus.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
794,567037-18,Sika,mysikabox.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
795,472138-75,Tradelite Solutions,tradelite.de,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
796,187780-96,Fantastec SWAP,swap-fantastec.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
797,568519-03,OpenBiSea,docs.openbisea.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
798,567630-46,Mext (Business/Productivity Software),mexty.ai,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
799,755614-54,Trusty Digital,trusty.digital,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
800,187882-75,BLOK Technologies,bloktechinc.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
801,96462-46,Netagio,netagio.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
802,187928-56,Evercoin,evercoin.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
803,188022-70,NuID,nuid.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
804,188036-47,Comino,comino.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
805,472402-54,Miracle Dojo,miracledojo.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
806,188102-26,Globalize Business School,globalize.org,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
807,282266-56,ATFX,atfx.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
808,377496-46,Tangle Network,tangle.tools,"[""Tangle Network""]","[""https://tangle.tools/""]",completed,,"[""TNT""]","[""Tangle Network""]","[""https://www.coingecko.com/en/coins/tangle-network""]",Official site and CoinGecko both refer to Tangle Network (TNT).,https://tangle.tools/|https://www.coingecko.com/en/coins/tangle-network,official_site|coingecko,high,no
809,470655-91,12iD,12id.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
810,470684-62,KLKTN,klktn.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,,,low,no
811,470695-06,DeFiance Media,defiance.media,"[""DeFiance Media""]","[""https://defiance.media/""]",completed,2026-04-11T20:09:05+0800,"[""DFTV""]","[""DeFiance Media""]","[""https://www.coingecko.com/en/coins/defiance-media""]",CoinGecko and CoinMarketCap both list DFTV for DeFiance Media.,https://www.coingecko.com/en/coins/defiance-media|https://coinmarketcap.com/currencies/defiance-media/,coingecko|coinmarketcap,high,no
812,470706-22,Swopblock,swopblock.org,"[""Swopblock""]","[""https://swopblock.com/""]",completed,2026-04-11T20:09:05+0800,"[""SWOBL""]","[""SWOBL""]","[""https://swopblock.com/""]",Swopblock official pages say the protocol is powered by SWOBL.,https://swopblock.com/|https://swopblock.com/,official_site,high,no
813,470721-25,Metaplex Foundation,metaplex.com,"[""Metaplex""]","[""https://metaplex.com/""]",completed,2026-04-11T20:09:05+0800,"[""MPLX""]","[""Metaplex""]","[""https://www.coingecko.com/en/coins/metaplex""]",CoinGecko lists Metaplex with MPLX.,https://www.coingecko.com/en/coins/metaplex,coingecko,high,no
814,470743-21,RealToken,realt.co,"[""RealToken""]","[""https://realt.co/""]",completed,2026-04-11T20:09:05+0800,"[""REAL""]","[""RealToken""]","[""https://coinmarketcap.com/currencies/realtoken/""]",CoinMarketCap lists RealToken with REAL.,https://coinmarketcap.com/currencies/realtoken/|https://www.coingecko.com/en/coins/realtoken,coinmarketcap|coingecko,high,no
815,470749-42,IPAssets,ipassets.technology,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://ipassets.technology/,official_site,low,no
816,470752-57,Cryptense,cryptense.com,"[""Kryll""]","[""https://kryll.io/""]",completed,2026-04-11T20:09:05+0800,"[""KRL""]","[""Kryll""]","[""https://www.coingecko.com/en/coins/kryll""]",Cryptense official pages point to Kryll and CoinGecko and CoinMarketCap list KRL.,https://cryptense.com/|https://www.coingecko.com/en/coins/kryll|https://coinmarketcap.com/currencies/kryll/,official_site|coingecko|coinmarketcap,high,no
817,470752-66,Sign,sign.global,"[""Sign""]","[""https://sign.global/""]",completed,2026-04-11T20:09:05+0800,"[""SIGN""]","[""Sign""]","[""https://coinmarketcap.com/currencies/sign/""]",CoinMarketCap lists Sign with SIGN.,https://coinmarketcap.com/currencies/sign/,coinmarketcap,high,no
818,470760-13,TRIBUTE BRAND,tribute-brand.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://tribute-brand.com/,official_site,low,no
819,470768-32,Councilbox,councilbox.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://councilbox.com/,official_site,low,no
820,470788-75,Saber,app.saber.so,"[""Saber""]","[""https://app.saber.so/""]",completed,2026-04-11T20:09:05+0800,"[""SBR""]","[""Saber""]","[""https://www.coingecko.com/en/coins/saber""]",CoinGecko lists Saber with SBR.,https://www.coingecko.com/en/coins/saber,coingecko,high,no
821,470808-19,Blockmetrix,blockmetrix.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://blockmetrix.com/,official_site,low,no
822,94691-53,Sparkit Media,app.sparkit.buzz,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://app.sparkit.buzz/,official_site,low,no
823,470821-78,DEIP,deip.world,"[""DEIP""]","[""https://deip.world/""]",completed,2026-04-11T20:09:05+0800,"[""DEIP""]","[""DEIP""]","[""https://coinmarketcap.com/currencies/deip/""]",CoinMarketCap lists DEIP with DEIP.,https://deip.world/|https://coinmarketcap.com/currencies/deip/,official_site|coinmarketcap,high,no
824,470847-43,Supra,supra.com,"[""Supra""]","[""https://supra.com/""]",completed,2026-04-11T20:09:05+0800,"[""SUPRA""]","[""Supra""]","[""https://www.coingecko.com/en/coins/supra""]",CoinGecko lists Supra with SUPRA.,https://www.coingecko.com/en/coins/supra,coingecko,high,no
825,470858-77,Shenma Workshop,doujiju.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://doujiju.com/,official_site,low,no
826,470861-56,Genesis Digital Assets,genesisdigitalassets.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://genesisdigitalassets.com/,official_site,low,no
827,470872-36,TransCrypts,transcrypts.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://transcrypts.com/,official_site,low,no
828,470884-42,Zodia Custody,zodia-custody.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://zodia-custody.com/,official_site,low,no
829,470897-11,Unblocked Brands,unblockedbrands.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://unblockedbrands.com/,official_site,low,no
830,94847-68,Sirin Labs,sirinlabs.com,"[""Sirin Labs""]","[""https://sirinlabs.com/""]",completed,2026-04-11T20:09:05+0800,"[""SRN""]","[""Sirin Labs""]","[""https://coinmarketcap.com/currencies/sirin-labs/""]",CoinMarketCap and CoinGecko list SRN for Sirin Labs.,https://sirinlabs.com/|https://coinmarketcap.com/currencies/sirin-labs/|https://www.coingecko.com/en/coins/sirin-labs,official_site|coinmarketcap|coingecko,high,no
831,470910-25,Finery Markets,finerymarkets.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://finerymarkets.com/,official_site,low,no
832,470927-53,InsurWiz,insurwiz.io,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://insurwiz.io/,official_site,low,no
833,94913-11,Sparkle CS,sparkle-cs.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://sparkle-cs.com/,official_site,low,no
834,470952-73,Hermesus,hermesus.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://hermesus.com/,official_site,low,no
835,470952-82,Nuclio Digital School,nuclio.school,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://nuclio.school/,official_site,low,no
836,470961-91,Avata (Financial Software),avata.gg,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://avata.gg/,official_site,low,yes
837,470972-62,Justoken,justoken.com,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],Justoken mentions multiple tokenized projects but no supported ticker mapping was confirmed.,https://justoken.com/,official_site,medium,yes
838,470979-73,DEGO,dego.finance,"[""Dego Finance""]","[""https://dego.finance/""]",completed,2026-04-11T20:09:05+0800,"[""DEGO""]","[""Dego Finance""]","[""https://www.coingecko.com/en/coins/dego-finance""]",CoinGecko and CoinMarketCap both list Dego Finance with DEGO.,https://www.coingecko.com/en/coins/dego-finance|https://coinmarketcap.com/currencies/dego-finance/,coingecko|coinmarketcap,high,no
839,470991-70,CryptoArt.AI,cryptoart.ai,"[""CryptoArt.AI""]","[""https://cryptoart.ai/""]",completed,2026-04-11T20:09:05+0800,"[""CART""]","[""CryptoArt.AI""]","[""https://coinmarketcap.com/currencies/cryptoart-ai/""]",CoinMarketCap lists CryptoArt.AI with CART.,https://coinmarketcap.com/currencies/cryptoart-ai/,coinmarketcap,high,no
840,471003-13,Honesto,honesto.swiss,[],[],completed,2026-04-11T20:09:05+0800,[],[],[],No supported token found on the allowed sources.,https://honesto.swiss/,official_site,low,no
841,95111-02,Sense Token,sensetoken.com,"[""Sensay""]","[""https://www.sensetoken.com/""]",completed,2026-04-11T20:21:51+0800,"[""SNSY""]","[""Sensay""]","[""https://www.coingecko.com/en/coins/sensay""]",CoinGecko lists SNSY for Sensay.,https://www.coingecko.com/en/coins/sensay,coingecko,high,no
842,471087-19,Sense (Financial Software),sense.finance,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources; the protocol is token-adjacent but not confirmed.,https://sense.finance/,official_site,low,yes
843,470490-24,OBORTECH,obortech.io,"[""Obortech""]","[""https://www.obortech.io/""]",completed,2026-04-11T20:21:51+0800,"[""OBOT""]","[""Obortech""]","[""https://www.coingecko.com/en/coins/obortech""]",CoinGecko lists OBOT for Obortech.,https://www.coingecko.com/en/coins/obortech,coingecko,high,no
844,470510-57,Streamflow,streamflow.finance,"[""Streamflow""]","[""https://www.streamflow.finance/""]",completed,2026-04-11T20:21:51+0800,"[""STREAM""]","[""Streamflow""]","[""https://www.coingecko.com/en/coins/streamflow""]",CoinGecko lists STREAM for Streamflow.,https://www.coingecko.com/en/coins/streamflow,coingecko,high,no
845,470536-18,Oasis Pro Markets,oasispromarkets.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources; the platform is tokenization-related but no native token was confirmed.,https://www.oasispromarkets.com/,official_site,low,yes
846,470558-83,Neuron,neuron.world,"[""Neuron""]","[""https://www.neuron.world/""]",completed,2026-04-11T20:21:51+0800,"[""NRN""]","[""Neuron""]","[""https://www.coingecko.com/en/coins/neuron""]",CoinGecko lists NRN for Neuron.,https://www.coingecko.com/en/coins/neuron,coingecko,high,no
847,470587-91,Coincheck,coincheck.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://www.coincheck.com/,official_site,low,no
848,470612-44,Tutellus,tutellus.com,"[""Tutellus""]","[""https://www.tutellus.com/""]",completed,2026-04-11T20:21:51+0800,"[""TUT""]","[""Tutellus""]","[""https://coinmarketcap.com/currencies/tutellus/""]",CoinMarketCap lists TUT for Tutellus.,https://coinmarketcap.com/currencies/tutellus/,coinmarketcap,high,no
849,470634-22,Black Ink Tech,blackinktech.io,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources; the company is blockchain/tokenization themed but no token was confirmed.,https://www.blackinktech.io/,official_site,low,yes
850,470651-13,Soundeon,soundeon.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources; the company is blockchain themed but no token was confirmed.,https://www.soundeon.com/,official_site,low,yes
851,470672-56,BON Credit,boncredit.ai,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources; the platform is crypto themed but no token was confirmed.,https://www.boncredit.ai/,official_site,low,yes
852,470689-37,Candy,candy.io,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://www.candy.io/,official_site,low,no
853,470703-05,TallyUP,tallyup.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://www.tallyup.com/,official_site,low,no
854,470719-88,Xfinite,xfinite.io,"[""Xfinite Entertainment""]","[""https://www.xfinite.io/""]",completed,2026-04-11T20:21:51+0800,"[""XET""]","[""Xfinite Entertainment""]","[""https://www.coingecko.com/en/coins/xfinite-entertainment-token""]",CoinGecko lists XET for Xfinite Entertainment.,https://www.coingecko.com/en/coins/xfinite-entertainment-token,coingecko,high,no
855,470735-41,ZillSkill,zillskill.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://www.zillskill.com/,official_site,low,no
856,470749-29,ReSource Credit,resource.finance,"[""ReSource Protocol""]","[""https://docs.resource.finance/""]",completed,2026-04-11T20:21:51+0800,"[""SOURCE""]","[""ReSource Protocol""]","[""https://www.coingecko.com/en/coins/resource-protocol""]",CoinGecko lists SOURCE for ReSource Protocol.,https://www.coingecko.com/en/coins/resource-protocol,coingecko,high,no
857,470766-07,Changera Technologies,changera.co,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://www.changera.co/,official_site,low,no
858,470783-90,Partna (Financial Software),getpartna.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://www.getpartna.com/,official_site,low,no
859,470801-55,Coinex-IO,coinex.io,"[""CoinEx""]","[""https://www.coinex.io/""]",completed,2026-04-11T20:21:51+0800,"[""CET""]","[""CoinEx""]","[""https://www.coingecko.com/en/coins/coinex-token""]",CoinGecko lists CET for CoinEx.,https://www.coingecko.com/en/coins/coinex-token,coingecko,high,no
860,470818-24,Exactly,exact.ly,"[""Exactly Protocol""]","[""https://www.exact.ly/""]",completed,2026-04-11T20:21:51+0800,"[""EXA""]","[""Exactly Protocol""]","[""https://www.coingecko.com/en/coins/exactly-protocol""]",CoinGecko lists EXA for Exactly Protocol.,https://www.coingecko.com/en/coins/exactly-protocol,coingecko,high,no
861,470835-68,Rare Goods,raregoods.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://discover.raregoods.com/,official_site,low,no
862,470853-11,Sequoir,sequoir.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://www.sequoir.com/,official_site,low,no
863,470871-94,Chainflip,chainflip.io,"[""Chainflip""]","[""https://www.chainflip.io/""]",completed,2026-04-11T20:21:51+0800,"[""FLIP""]","[""Chainflip""]","[""https://www.coingecko.com/en/coins/chainflip""]",CoinGecko lists FLIP for Chainflip.,https://www.coingecko.com/en/coins/chainflip,coingecko,high,no
864,470889-33,Zest (Financial Software)),randgallery.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://www.daos.randgallery.com/,official_site,low,no
865,470906-12,Infinity Skies,infinityskies.io,"[""Infinity Skies""]","[""https://www.infinityskies.io/""]",completed,2026-04-11T20:21:51+0800,"[""ISKY""]","[""Infinity Skies""]","[""https://www.coingecko.com/en/coins/infinity-skies""]",CoinGecko lists ISKY for Infinity Skies.,https://www.coingecko.com/en/coins/infinity-skies,coingecko,high,no
866,470924-76,eSecure Systems,esecure.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://esecure.com/,official_site,low,no
867,470941-59,Manifold (Financial Software),manifold.xyz,"[""Manifold Finance""]","[""https://www.manifold.xyz/""]",completed,2026-04-11T20:21:51+0800,"[""FOLD""]","[""Manifold Finance""]","[""https://www.coingecko.com/en/coins/manifold-finance""]",CoinGecko lists FOLD for Manifold Finance.,https://www.coingecko.com/en/coins/manifold-finance,coingecko,high,no
868,470959-40,Cykura,cykura.io,"[""Cykura""]","[""https://www.cykura.io/""]",completed,2026-04-11T20:21:51+0800,"[""CYS""]","[""Cykura""]","[""https://coinmarketcap.com/currencies/cyclos/""]",CoinMarketCap lists CYS for Cykura.,https://coinmarketcap.com/currencies/cyclos/,coinmarketcap,high,no
869,96106-42,Gatecoin,gatecoin.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://www.gatecoin.com/,official_site,low,no
870,471697-66,Viable Mining,viablemining.com,[],[],completed,2026-04-11T20:21:51+0800,[],[],[],No supported token found on the allowed sources.,https://www.viablemining.com/,official_site,low,no
871,471786-58,Metaverse Storage Technology,,[],[],completed,,[],[],[],No supported token found on allowed sources.,,,medium,yes
872,471794-05,ReBaked,rebaked.com,"[""reBaked""]","[""https://coinmarketcap.com/currencies/rebaked/""]",completed,,"[""BAKED""]","[""reBaked""]","[""https://coinmarketcap.com/currencies/rebaked/""]",CoinMarketCap identifies reBaked as a BAKED token project.,https://coinmarketcap.com/currencies/rebaked/,coinmarketcap,high,no
873,96318-10,Medici (Media and Information Services),gomedici.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://gomedici.com/,official_site,high,no
874,471812-23,TR Lab,trlab.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://trlab.com/,official_site,high,no
875,471841-12,Slope Finance,slope.finance,"[""Slope Finance""]","[""https://slope.finance/""]",completed,,"[""SLOPE""]","[""Slope Finance""]","[""https://docs.slope.finance/introduction/what-is-slope-finance""]",Official Slope docs identify SLOPE holders and governance token usage.,https://slope.finance/|https://docs.slope.finance/introduction/what-is-slope-finance,official_site,high,no
876,471890-17,MyLime,my-lime.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://my-lime.com/,official_site,high,no
877,471913-30,CodeLock,codelock.it,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://codelock.it/,official_site,high,no
878,471914-56,Aer Compliance,aercompliance.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://aercompliance.com/,official_site,high,no
879,471948-13,Octowill,octowill.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://octowill.com/,official_site,high,no
880,471950-74,G.U.Group,gu-group.com,"[""Japan Open Chain""]","[""https://www.japanopenchain.org/""]",completed,,"[""JOC""]","[""Japan Open Chain""]","[""https://www.coingecko.com/en/coins/japan-open-chain""]",Official Japan Open Chain site and CoinGecko identify JOC as the native token.,https://www.gu-group.com/|https://www.japanopenchain.org/|https://www.coingecko.com/en/coins/japan-open-chain,official_site|coingecko,high,no
881,96568-39,Polycoin,polycoin.io,"[""PolyCoin""]","[""https://polycoin.technology/""]",completed,,"[""POLY""]","[""PolyCoin""]","[""https://polycoin.technology/""]",Official PolyCoin site refers to POLY holders and token-governed DAO participation.,https://polycoin.technology/,official_site,high,no
882,96576-40,Coinmotion,coinmotion.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://coinmotion.com/,official_site,high,no
883,471958-57,Dezy (Financial Software),dezy.finance,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://dezy.finance/,official_site,high,no
884,471960-37,Blimp (Business/Productivity Software),joinblimp.webflow.io,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://joinblimp.webflow.io/,official_site,high,no
885,96589-72,Propellr,propellr.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://propellr.com/,official_site,high,no
886,471973-24,DareNFT,darenft.com,"[""DareNFT""]","[""https://darenft.com/""]",completed,,"[""DNFT""]","[""DareNFT""]","[""https://coinmarketcap.com/currencies/darenft/""]",CoinMarketCap identifies DNFT as DareNFT's native utility token.,https://coinmarketcap.com/currencies/darenft/,coinmarketcap,high,no
887,471996-19,SkyLaunch,skylaunch.finance,"[""SkyLaunch""]","[""https://skylaunch.finance/""]",completed,,"[""SKYFI""]","[""SkyLaunch""]","[""https://coinmarketcap.com/currencies/skylaunch/""]",Official site and CoinMarketCap identify SKYFI as SkyLaunch token.,https://skylaunch.finance/|https://coinmarketcap.com/currencies/skylaunch/,official_site|coinmarketcap,high,no
888,472000-51,Royal (Financial Software),royal.io,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://royal.io/,official_site,high,no
889,472033-00,Blockchain Coinvestors Acquisition I,blockchaincac1.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://blockchaincac1.com/,official_site,high,no
890,96730-03,Soft Space,softspace.com.my,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://softspace.com.my/,official_site,high,no
891,565675-75,Komünite,komunite.com.tr,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://komunite.com.tr/,official_site,high,no
892,566435-17,Lulubit,lulubit.app,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://lulubit.app/,official_site,high,no
893,754072-48,Fern Money,fernhq.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://fernhq.com/,official_site,high,no
894,848623-06,Nuggyees,nuggyees.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://nuggyees.com/,official_site,high,no
895,849566-35,InBlock,inblock.ai,"[""InBlock AI""]","[""https://www.inblock.ai/""]",completed,,"[""IBAI""]","[""InBlock AI Token""]","[""https://www.inblock.ai/""]",Official site announces the InBlock AI token sale and describes IBAI as the ecosystem token.,https://www.inblock.ai/,official_site,high,no
896,942609-88,Swanblocks,swanblocks.io,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://swanblocks.io/,official_site,high,no
897,97089-40,SecureCom Mobile,securecommobile.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://securecommobile.com/,official_site,high,no
898,1131564-43,Tesser,tesser.xyz,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://tesser.xyz/,official_site,high,no
899,97129-54,Melotic,melotic.com,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://melotic.com/,official_site,high,no
900,1131624-01,40acres & a BTC,40acres.finance,[],[],completed,,[],[],[],No supported token found on allowed sources.,https://40acres.finance/,official_site,high,no
