company_id,company_name,normalized_domain,company_type,include_rule_B,rule_B_token_ticker,rule_B_token_name,rule_B_token_url,confidence,needs_manual_review
589715-56,Qubic,qubic.org,protocol_or_network,yes,"[""QUBIC""]","[""QUBIC""]","[""https://coinmarketcap.com/currencies/qubic/""]",high,no
589765-78,Sahara AI,saharaai.com,protocol_or_network,yes,"[""SAHARA""]","[""SAHARA token""]","[""https://docs.saharaai.com/tokenomics""]",high,no
589797-55,Glitch Finance,glitch.finance,protocol_or_network,yes,"[""GLCH""]","[""GLCH""]","[""https://glitch.finance/docs-sub/glitch-developer-documentation/""]",medium,yes
589811-86,Dollero Technology,dollero.tech,exchange_or_broker,yes,"[""DLLR""]","[""Dollero""]","[""https://www.dollero.tech/en""]",high,no
589912-66,NAV Finance,nav.finance,dapp_or_product,yes,"[""NAV""]","[""NAV""]","[""https://docs.nav.finance/nav-economy/usdnav""]",high,no
589924-45,EcoCreds,ecocreds.com,dapp_or_product,yes,"[""ECO""]","[""$ECO""]","[""https://docs-ecocreds.vercel.app/tokenomics/""]",high,no
589984-48,Edu3labs,edu3labs.com,dapp_or_product,yes,"[""NFE""]","[""NFE Token""]","[""https://docs.edu3labs.com/the-company/edu3labs-ecosystem/nfe-token""]",high,no
590083-66,Frak,frak.id,protocol_or_network,yes,"[""FRK""]","[""FRK""]","[""https://whitepaper.frak.id/frak-protocol/tokenomics/the-token-usdfrk""]",high,no
590189-59,Trestle (Financial Services),trestleprotocol.io,protocol_or_network,yes,"[""TRESTLE""]","[""TRESTLE""]","[""https://coinmarketcap.com/currencies/trestle/""]",medium,no
590335-75,Mner Club,mner.club,protocol_or_network,yes,"[""ltMNER"", ""rtMNER""]","[""ltMNER"", ""rtMNER""]","[""https://www.mner.club/"", ""https://docs.mner.club/""]",high,no
590470-03,UXLINK,uxlink.io,protocol_or_network,yes,"[""UXLINK""]","[""UXLINK""]","[""https://docs.uxlink.io/layer/technology/one-gas-universal-gas-usduxlink""]",high,no
590614-12,Blue Circular Innovation,bluecircularinnovation.com,infrastructure_or_data,yes,"[""CIL""]","[""Circula""]","[""https://circularport.eu/portnet/""]",high,no
590694-40,Aerodrome Finance,aerodrome.finance,protocol_or_network,yes,"[""AERO""]","[""AERO""]","[""https://coinmarketcap.com/currencies/aerodrome-finance/""]",high,no
590745-70,Octavia Labs,octavia.one,dapp_or_product,yes,"[""VIA""]","[""VIA""]","[""https://coinmarketcap.com/currencies/octavia/""]",high,no
590848-48,Kawa.,kawa.finance,protocol_or_network,yes,"[""KAWA""]","[""Kawa""]","[""https://kawa-fi.gitbook.io/kawa-litepaper""]",high,no
590922-01,Avalon Labs,avalonfinance.xyz,protocol_or_network,yes,"[""AVL"", ""sAVL"", ""USDa"", ""sUSDa""]","[""AVL"", ""sAVL"", ""USDa"", ""sUSDa""]","[""https://docs.avalonfinance.xyz/avl-governance-token/introducing-avl"", ""https://docs.avalonfinance.xyz/start/faq"", ""https://docs.avalonfinance.xyz/avalon-btcfi-products/cedefi-cdp-usda""]",high,no
591084-28,Veelancing,ico.veelancing.io,dapp_or_product,yes,"[""SLBZ""]","[""Veelancing""]","[""https://coinmarketcap.com/currencies/veelancing/""]",high,no
591125-41,HEALE,healelabs.com,protocol_or_network,yes,"[""HEALE""]","[""HEALE""]","[""https://www.heale.org/tokenomics""]",high,no
591195-97,DFI.Money,dfi.money,protocol_or_network,yes,"[""YFII""]","[""YFII""]","[""https://etherscan.io/token/0xa1d0e215a23d7030842fc67ce582a6afa3ccab83""]",high,no
591198-04,Covenant Labs (South Korea),covenantchild.game,gaming_or_nft,yes,"[""COVN""]","[""Covenant""]","[""https://coinmarketcap.com/currencies/covenant-child/""]",high,no
591198-40,Konpay,konpay.io,protocol_or_network,yes,"[""KON""]","[""KONPAY""]","[""https://coinmarketcap.com/currencies/konpay/""]",high,no
591372-19,Yama Finance,yama.finance,protocol_or_network,yes,"[""YAMA""]","[""Yama""]","[""https://docs.yama.finance/technical-summary/""]",high,no
591477-04,Ponder (Financial Services),ponder.one,dapp_or_product,yes,"[""PNDR""]","[""Ponder""]","[""https://coinmarketcap.com/currencies/ponder/""]",high,no
591630-04,Bank of Memories,bankofmemories.org,dapp_or_product,yes,"[""GBM""]","[""GBM""]","[""https://bankofmemories.medium.com/bank-of-memories-to-reward-users-for-growing-family-tree-and-achieving-digital-immortality-68d01d4f4de2""]",high,no
592332-04,KernelDAO,kerneldao.com,protocol_or_network,yes,"[""KERNEL""]","[""KernelDAO""]","[""https://kerneldao.gitbook.io/kernel/getting-started/usdkernel-tokenomics""]",high,no
592333-84,Tuna Chain,tunachain.io,protocol_or_network,yes,"[""TUNA"", ""TORO""]","[""TunaChain Token"", ""Toro""]","[""https://tunachain.gitbook.io/tunachain/token/usdtuna-token"", ""https://tunachain.gitbook.io/tunachain/core-features/usdtoro""]",high,no
592438-33,Olympus Labs,olympuslabs.io,protocol_or_network,yes,"[""MOT""]","[""Olympus Labs""]","[""https://coinmarketcap.com/currencies/olympus-labs/""]",high,no
592445-71,Playa3ull Games,playa3ull.games,gaming_or_nft,yes,"[""3ULL"", ""w3ULL""]","[""PLAYA3ULL GAMES"", ""Wrapped 3ULL""]","[""https://playa3ull.games/3ULL-coin"", ""https://docs.playa3ull.games/how-to/trade-3ull""]",high,no
592468-21,PWR Chain,pwrlabs.io,protocol_or_network,yes,"[""PWR""]","[""PWR Coin""]","[""https://whitepaperv2.pwrlabs.io/pwr-coin-utility""]",high,no
592538-23,BOB (Other Financial Services),gobob.xyz,protocol_or_network,yes,"[""BOB""]","[""BOB""]","[""https://www.gobob.xyz/token""]",high,no
592583-41,Angular Finance,angular.finance,protocol_or_network,yes,"[""ANGL""]","[""Angular Finance""]","[""https://coinmarketcap.com/currencies/angular-finance/""]",high,no
592629-58,Reppo Labs,reppo.xyz,protocol_or_network,yes,"[""REPPO""]","[""Reppo""]","[""https://coinmarketcap.com/currencies/reppo/""]",high,no
592721-02,Wayfinder (Financial Software),wayfinder.ai,protocol_or_network,yes,"[""PROMPT""]","[""PROMPT""]","[""https://coinmarketcap.com/currencies/wayfinder/""]",high,no
592889-77,Deeplink,deeplink.cloud,protocol_or_network,yes,"[""DLC""]","[""DeepLink Protocol""]","[""https://coinmarketcap.com/currencies/deeplink-protocol/""]",high,no
592912-45,Pact labs,pactlabs.com,infrastructure_or_data,yes,"[""PACT""]","[""PACT""]","[""https://pactfoundation.com/""]",high,no
592972-66,AxonDAO,axondao.io,protocol_or_network,yes,"[""AXGT""]","[""AXGT""]","[""https://whitepaper.axondao.io/""]",high,no
592992-10,Agora (Financial Services),agora.finance,protocol_or_network,yes,"[""AUSD""]","[""AUSD""]","[""https://coinmarketcap.com/currencies/agora-finance/""]",high,no
592993-09,Camp Network,campnetwork.xyz,protocol_or_network,yes,"[""CAMP""]","[""Camp Network""]","[""https://coinmarketcap.com/currencies/camp-network/""]",high,no
593003-89,Bitlayer,bitlayer.org,protocol_or_network,yes,"[""BTR""]","[""BTR Token""]","[""https://coinmarketcap.com/currencies/bitlayer/""]",high,no
593068-87,Gno.land,gno.land,protocol_or_network,yes,"[""GNOT""]","[""GNOT""]","[""https://gno.land/r/gnoland/blog%3Ap/beta-mainnet""]",high,no
593233-30,Kuroro Beasts,kuroro.com,gaming_or_nft,yes,"[""KURO""]","[""Kuroro""]","[""https://www.kuroro.com/""]",medium,no
593267-32,StakeStone,stakestone.io,protocol_or_network,yes,"[""STO"", ""STONE"", ""SBTC"", ""STONEBTC"", ""STONEUSD""]","[""StakeStone"", ""STONE"", ""StakeStoneBTC"", ""STONEBTC"", ""STONEUSD""]","[""https://coinmarketcap.com/currencies/stakestone/"", ""https://docs.stakestone.io/stakestone/stone-eth/how-it-works"", ""https://docs.stakestone.io/stakestone/sbtc-and-stonebtc/sbtc"", ""https://docs.stakestone.io/stakestone/sbtc-and-stonebtc/stonebtc"", ""https://www.stakestone.io/""]",high,no
593318-17,Cellula (Entertainment Software),cellula.life,gaming_or_nft,yes,"[""CELA""]","[""Cellula""]","[""https://coinmarketcap.com/currencies/cellula/""]",high,no
593386-84,Zulu Network,zulunetwork.io,protocol_or_network,yes,"[""ZULU""]","[""Zulu Network""]","[""https://docs.zulunetwork.io/tools-and-resources/usdzulu-utility""]",high,no
593437-87,Voi Network,voi.network,protocol_or_network,yes,"[""VOI""]","[""Voi""]","[""https://docs.voi.network/ecosystem/tokenomics/""]",high,no
593477-65,Bitmark - The Original Marking Cryptocurrency,bitmark.io,protocol_or_network,yes,"[""BTM""]","[""Bitmark""]","[""https://coinmarketcap.com/currencies/bitmark/""]",high,no
593500-69,Galileo Network,galileoprotocol.io,protocol_or_network,yes,"[""LEOX""]","[""LEOX""]","[""https://dual-staking.galileoprotocol.io/""]",medium,no
593506-54,U-topia,u-topia.com,dapp_or_product,yes,"[""UCOIN""]","[""U-Coin""]","[""https://coinmarketcap.com/currencies/utopia-u/""]",medium,yes
593560-45,Spark (Finance Software),spark.xyz,protocol_or_network,yes,"[""SPK""]","[""Spark""]","[""https://spark.fi/""]",high,no
593610-94,Mezo (Financial Services),mezo.org,protocol_or_network,yes,"[""MEZO"", ""MUSD""]","[""Mezo"", ""MUSD""]","[""https://coinmarketcap.com/currencies/mezo/"", ""https://coinmarketcap.com/currencies/musd-mezo/""]",high,no
593809-39,HomeDAO,home-dao.com,protocol_or_network,yes,"[""HOME"", ""RENT"", ""sRENT""]","[""HOME"", ""RENT"", ""sRENT""]","[""https://docs.homedao.org/""]",high,no
593810-56,Zunami,zunami.io,protocol_or_network,yes,"[""ZUN""]","[""Zunami Governance Token""]","[""https://www.forbes.com/digital-assets/assets/zunami-governance-token-zun/""]",high,no
593885-08,Synergetics.ai,synergetics.ai,protocol_or_network,yes,"[""SGTX""]","[""SGTX""]","[""https://token.synergetics.ai/""]",medium,no
593951-23,Getaverse,getaverses.com,protocol_or_network,yes,"[""GETA""]","[""GETA""]","[""https://coinmarketcap.com/currencies/getaverse/""]",high,no
593985-79,Quranium,quranium.org,protocol_or_network,yes,"[""QRN""]","[""QRN""]","[""https://coinmarketcap.com/currencies/quranium/""]",high,no
594027-46,Creditcoin,creditcoin.org,protocol_or_network,yes,"[""CTC"", ""G-CRE""]","[""Creditcoin""]","[""https://docs.creditcoin.org/what-is-creditcoin/ctc-token-101"", ""https://docs.creditcoin.org/cc-enterprise/faq""]",high,no
594032-14,Glow,glow.org,protocol_or_network,yes,"[""GLW"", ""GCTL"", ""USDG""]","[""GLW"", ""Glow Control Token"", ""USDG""]","[""https://glow.org/blog/glow-tokenomics-overview""]",high,no
594184-69,Usual Labs,usual.money,protocol_or_network,yes,"[""USUAL"", ""USUALx"", ""USD0"", ""EUR0"", ""sUSD0"", ""bUSD0"", ""USD0a""]","[""USUAL"", ""USUALx"", ""USD0"", ""EUR0"", ""sUSD0"", ""bUSD0"", ""USD0a""]","[""https://docs.usual.money/resources-and-ecosystem/fact-sheets/usual-products/usual"", ""https://docs.usual.money/resources-and-ecosystem/fact-sheets/usual-products/usual/usualx"", ""https://docs.usual.money/resources-and-ecosystem/fact-sheets/usual-products/usd0"", ""https://docs.usual.money/resources-and-ecosystem/fact-sheets/usual-products/eur0"", ""https://docs.usual.money/resources-and-ecosystem/fact-sheets/usual-products/susd0"", ""https://docs.usual.money/resources-and-ecosystem/fact-sheets/usual-products/busd0"", ""https://docs.usual.money/resources-and-ecosystem/fact-sheets/usual-products/usd0a""]",high,no
594239-95,Prisma Finance,prismafinance.com,protocol_or_network,yes,"[""PRISMA"", ""MKUSD"", ""ULTRA""]","[""Prisma Governance Token"", ""Prisma mkUSD"", ""ULTRA Prisma Finance""]","[""https://coinmarketcap.com/currencies/prisma-finance/"", ""https://coinmarketcap.com/currencies/prisma-mkusd/"", ""https://coinmarketcap.com/currencies/ultra-prisma-finance/""]",high,yes
594300-34,CETI,taoceti.ai,infrastructure_or_data,yes,"[""CETI""]","[""CETI""]","[""https://taoceti.ai/""]",high,no
595832-32,Roam Network,roam.network,protocol_or_network,yes,"[""ROAM""]","[""Roam""]","[""https://coinmarketcap.com/currencies/roam/""]",high,no
595974-25,HeLa,helalabs.com,protocol_or_network,yes,"[""HELA""]","[""HeLa""]","[""https://docs.helalabs.com/ecosystem-overview/hela-tokenomics""]",high,no
596064-79,Bool Network,bool.network,protocol_or_network,yes,"[""BOL""]","[""Bool Network""]","[""https://docs.bool.network/develop-guide/system-configuration""]",high,no
596168-02,Earn Finex,earnfinex.com,protocol_or_network,yes,"[""EFX""]","[""Earnfinex""]","[""https://coinmarketcap.com/currencies/earnfinex/""]",low,yes
59621-14,01 Quantum,01com.com,security_or_compliance,yes,"[""QONE""]","[""qONE""]","[""https://coinmarketcap.com/currencies/qone/""]",high,no
596305-90,Vanar Chain,vanarchain.com,protocol_or_network,yes,"[""VANRY""]","[""Vanar Chain""]","[""https://vanarchain.com/vanry""]",high,no
596456-47,Cangea,cangea.com,protocol_or_network,yes,"[""CNGA""]","[""CNGA""]","[""https://cangea.com/token/""]",high,no
596556-10,Inferix,inferix.io,infrastructure_or_data,yes,"[""IFX""]","[""Inferix""]","[""https://docs.inferix.io/inferix-whitepaper/economic-model/usdifx-token""]",high,no
596613-52,Utgard,utgard.io,gaming_or_nft,yes,"[""UTG""]","[""Utgard""]","[""https://utgard.io/""]",high,no
596703-88,Rivalz Network,rivalz.ai,protocol_or_network,yes,"[""RIZ""]","[""RIZ""]","[""https://docs.rivalz.ai/riz-token""]",high,no
596706-04,MilkyWay Zone,milkyway.zone,protocol_or_network,yes,"[""MILK""]","[""MILK""]","[""https://docs.milkyway.zone/about/milk-tokenomics/tokenomics""]",high,no
596815-93,Janction,janction.ai,protocol_or_network,yes,"[""JCT""]","[""Janction""]","[""https://docs.janction.ai/token/tokenomics""]",high,no
596817-19,Satschain Labs,satz.one,protocol_or_network,yes,"[""SATZ""]","[""SATZ""]","[""https://static.icoholder.com/files/1073730/bc1baf311683592f971e67a3c7de2656.pdf""]",medium,yes
596846-08,1WorldBlockchain,1worldblockchain.com,dapp_or_product,yes,"[""WBD""]","[""WBD""]","[""https://icomarks.ai/ico/1worldblockchain""]",low,yes
596892-43,Newfoundation,new.foundation,protocol_or_network,yes,"[""NCO""]","[""Newcoin""]","[""https://www.newcoin.org/overview""]",high,no
596892-61,PPX,ppx.ai,protocol_or_network,yes,"[""PPX""]","[""PPX token""]","[""https://www.ppx.ai/""]",low,yes
596905-66,BitBay,bitbay.market,protocol_or_network,yes,"[""BAY""]","[""BitBay""]","[""https://coinmarketcap.com/currencies/bitbay/""]",high,no
596920-06,Solayer,solayer.org,protocol_or_network,yes,"[""LAYER""]","[""LAYER Token""]","[""https://docs.solayer.org/documentation/Tokenomics""]",high,no
596955-43,Flash Protocol,flashprotocol.xyz,protocol_or_network,yes,"[""FLASH""]","[""Flash Protocol""]","[""https://coinmarketcap.com/currencies/flash-protocol/""]",medium,yes
597004-21,TNA,tna-btc.com,protocol_or_network,yes,"[""BN""]","[""Bitcoin Names""]","[""https://tna-btc.gitbook.io/tna-whitepaper-2/ecosystem/tokenomics""]",medium,yes
597028-69,TreeCoin,treecoin.global,protocol_or_network,yes,"[""XCC"", ""XCR""]","[""TreeCoin"", ""TreeCoin+""]","[""https://www.treecoin.global/terms-conditions"", ""https://www.treecoin.global/purchase""]",high,no
597053-08,Sanpō Association,sanpobc.io,protocol_or_network,yes,"[""SPT""]","[""Sanpō Token""]","[""https://sanpobc.io/features/""]",high,no
597065-59,Hybrid (Financial Software),buildonhybrid.com,protocol_or_network,yes,"[""HYB""]","[""Hybrid""]","[""https://docs.buildonhybrid.com/hyb/tokenomics""]",high,no
597067-30,Anomaly (Software Development Applications),anomalygames.ai,gaming_or_nft,yes,"[""NOM""]","[""NOM Token""]","[""https://blockleaders.io/introducing-anomaly-ai-powered-layer-3-for-gaming-powered-by-arbitrum-orbit-built-on-gelato-raas/""]",medium,yes
597076-84,Atticc Labs,atticc.xyz,dapp_or_product,yes,"[""EARLY""]","[""EARLY""]","[""https://blastscan.io/token/0x7135B32e9903BdB4e19a8b1D22fC2038964B8451""]",high,no
597126-88,Ambios Network,ambios.network,protocol_or_network,yes,"[""AMBIOS""]","[""AMBIOS""]","[""https://ambios.network/token""]",high,no
597132-46,ZKM,zkm.io,protocol_or_network,yes,"[""ZKM""]","[""ZKM Token""]","[""https://www.zkmnetwork.net/""]",medium,yes
59716-00,RevoluGROUP Canada,revolugroup.com,dapp_or_product,yes,"[""₡CU""]","[""CCU Coin""]","[""https://www.cuvventures.com/fintech/ccu-cryptotoken/""]",medium,yes
597206-98,Owlto,owlto.finance,protocol_or_network,yes,"[""OWL""]","[""OWL""]","[""https://docs.owlto.finance/owl/tokenomics""]",high,no
597242-44,Elys Network,elys.network,protocol_or_network,yes,"[""ELYS""]","[""ELYS""]","[""https://coinmarketcap.com/currencies/elys-network/""]",high,no
597282-58,Xswap,xswap.link,protocol_or_network,yes,"[""XSWAP""]","[""XSwap""]","[""https://docs.xswap.link/xswap/introduction/usdxswap""]",high,no
597348-10,CruiseFi,cruise.fi,protocol_or_network,yes,"[""USDx"", ""PRT"", ""plETH""]","[""USDx"", ""Price Recovery Token"", ""Price Locked Ethereum""]","[""https://medium.com/%40cruise_fi/can-defi-lending-work-without-liquidation-risk-731765e2efe4"", ""https://www.einpresswire.com/article/664385949/cruise-fi-token-rewards-ethereum-enthusiasts-who-believe-prices-will-hit-2000""]",medium,yes
597387-70,Metaphone Blockchain,metaphone.io,dapp_or_product,yes,"[""PHONE""]","[""PHONE""]","[""https://tonviewer.com/EQA7YwpxBQFXX657RV7DdhI_UZP9kwgshFKtZjR4gPOkCVWZ""]",medium,no
597600-73,Frac,frac.io,infrastructure_or_data,yes,"[""FRAC""]","[""FRAC""]","[""https://www.frac.io/the-frac-token""]",high,no
599633-92,3air,3air.io,protocol_or_network,yes,"[""3AIR""]","[""3air""]","[""https://coinmarketcap.com/currencies/3air/""]",high,no
599707-72,TNB,tnb.fund,protocol_or_network,yes,"[""TNB""]","[""Time New Bank""]","[""https://coinmarketcap.com/currencies/time-new-bank/""]",high,no
599724-91,Engine ( Business/Productivity Software),egcchain.com,protocol_or_network,yes,"[""EGCC""]","[""Engine""]","[""https://www.allcryptowhitepapers.com/wp-content/uploads/2022/10/Engine-Chain.pdf""]",low,yes
599817-52,eOracle,eo.app,infrastructure_or_data,yes,"[""EO""]","[""EO""]","[""https://cryptototem.com/eoracle-eo/""]",high,no
599891-23,Refraction,refractionfestival.com,media_or_education,yes,"[""REFRACT""]","[""Refraction""]","[""https://www.refractionfestival.com/membership""]",high,no
600009-22,Nexis Network,nex-t1.ai,protocol_or_network,yes,"[""NZT""]","[""Nexis""]","[""https://nexisfoundation.mintlify.app/tokenomics/token-details""]",high,no
600017-32,MUA DAO,muadao.build,protocol_or_network,yes,"[""MUA""]","[""MUA""]","[""https://docs.muadao.build/mua-dao/what-is-mua""]",high,no
600033-25,WSPN,wspn.io,protocol_or_network,yes,"[""WUSD""]","[""WUSD""]","[""https://developer.wspn.io/5768563m0""]",high,no
600143-50,Gaia (California),gaianet.ai,protocol_or_network,yes,"[""GAIA""]","[""Gaia Token""]","[""https://dapp.gaianet.ai/ecosystem""]",high,no
600160-33,Defi.money,defi.money,protocol_or_network,yes,"[""MONEY""]","[""MONEY""]","[""https://www.coingecko.com/en/coins/defi-money""]",high,no
600229-99,Ethgas,ethgas.com,protocol_or_network,yes,"[""GWEI""]","[""GWEI""]","[""https://docs.ethgas.com/foundation/tokenomics""]",high,no
600242-41,Sentient,sentient.foundation,protocol_or_network,yes,"[""SENT""]","[""Sentient""]","[""https://www.coingecko.com/en/coins/sentient""]",high,no
600266-62,Play AI (Entertainment Software),playai.network,protocol_or_network,yes,"[""PLAI""]","[""Play AI""]","[""https://www.coingecko.com/en/coins/play-ai""]",high,no
600299-47,Mint Blockchain,mintchain.io,protocol_or_network,yes,"[""MINT""]","[""Mint Blockchain""]","[""https://docs.mintchain.io/tokenomics""]",high,no
600352-93,Shido,shido.io,protocol_or_network,yes,"[""SHIDO""]","[""Shido Network""]","[""https://www.coingecko.com/en/coins/shido""]",high,no
600353-02,Elvish Magic,elvishmagic.com,protocol_or_network,yes,"[""EMAGIC""]","[""EMAGIC""]","[""https://coinmarketcap.com/currencies/elvishmagic/""]",high,no
600353-83,Dehub,dehub.net,protocol_or_network,yes,"[""DHB""]","[""DeHub""]","[""https://www.coingecko.com/en/coins/dehub""]",high,no
600402-79,Chakra (Financial Software),chakrachain.io,protocol_or_network,yes,"[""CKR""]","[""CKR""]","[""https://explorer-tn.chakrachain.io/tokens""]",high,no
600403-69,Trala Lab,trala.me,gaming_or_nft,yes,"[""TRALA"", ""TOPAZ""]","[""TRALA TOKEN"", ""TOPAZ""]","[""https://coinmarketcap.com/currencies/trala/"", ""https://github.com/tralalab/public_trala_home/blob/main/TRALA%20Whitepaper_v1.pdf""]",medium,yes
600418-27,UpRock,uprock.com,infrastructure_or_data,yes,"[""UPT""]","[""UpRock""]","[""https://docs.uprock.com/tokenomics-whitepaper""]",high,no
600445-81,DarkFi,dark.fi,protocol_or_network,yes,"[""DRK""]","[""DRK""]","[""https://dark.fi/book/testnet/token.html""]",high,no
600447-97,TARS Protocol,tars.pro,protocol_or_network,yes,"[""TAI""]","[""TARS AI""]","[""https://www.coingecko.com/en/coins/tars-protocol""]",high,no
600749-83,NexBridge,nexbridge.io,infrastructure_or_data,yes,"[""USTBL""]","[""USTBL""]","[""https://sv.nexbridge.finance/issuances""]",high,no
600800-77,Maya (Financial Services),mayaprotocol.com,protocol_or_network,yes,"[""CACAO"", ""MAYA"", ""AZTEC""]","[""CACAO"", ""MAYA token"", ""AZTEC token""]","[""https://docs.mayaprotocol.com/introduction/readme/cacao"", ""https://docs.mayaprotocol.com/white-paper/readme-1-1/usdmaya-token"", ""https://docs.mayaprotocol.com/white-paper/readme-1-1/aztec-chain-and-usdaztec-token""]",high,no
601106-23,Heurist,heurist.ai,infrastructure_or_data,yes,"[""HEU""]","[""HEU""]","[""https://docs.heurist.ai/protocol-overview/tokenomics""]",high,no
60145-57,Circle,circle.com,service_provider,yes,"[""USDC""]","[""USD Coin""]","[""https://www.circle.com/usdc""]",high,no
601555-87,Dill,dill.xyz,protocol_or_network,yes,"[""DL""]","[""Dill""]","[""https://www.coingecko.com/en/coins/dill""]",high,no
601758-64,Epoch Protocol,epochprotocol.xyz,protocol_or_network,yes,"[""EPOCH""]","[""Epoch""]","[""https://www.coingecko.com/en/coins/epoch""]",high,no
601809-40,Pixelverse,pixelverse.xyz,gaming_or_nft,yes,"[""PIXFI""]","[""PIXFI""]","[""https://docs.pixelverse.xyz/pixelverse/economy/usdpixfi-token""]",high,no
601823-17,Optopia AI,optopia.ai,protocol_or_network,yes,"[""OPAI""]","[""OPAI""]","[""https://docs.optopia.ai/introduction/tokenomics""]",high,no
60485-86,CP Labs,cplabs.io,wallet_or_custody,yes,"[""META""]","[""Metadium""]","[""https://www.coingecko.com/en/coins/metadium""]",low,no
606205-27,Codatta,codatta.io,protocol_or_network,yes,"[""XNY""]","[""Codatta""]","[""https://docs.codatta.io/en/protocol-token/token-info""]",high,no
606205-90,RepoSwap,reposwap.io,protocol_or_network,yes,"[""REPX""]","[""RepoSwap""]","[""https://www.coingecko.com/en/coins/reposwap""]",medium,no
606251-71,Dico (Financial Services),dico.io,protocol_or_network,yes,"[""DICO""]","[""DICO""]","[""https://parachains.info/details/dico""]",medium,no
606252-34,INS3.FINANCE,ins3.insure,protocol_or_network,yes,"[""ITFX""]","[""ITFX""]","[""https://coinmarketcap.com/currencies/ins3-finance/""]",high,no
606328-03,Loka Mining,lokamining.com,mining_or_validator,yes,"[""LKMN"", ""lokBTC""]","[""LKMN"", ""lokBTC""]","[""https://www.lokamining.com/""]",high,no
606397-42,AgoraDex,agorahub.io,gaming_or_nft,yes,"[""AGA""]","[""AGA""]","[""https://www.agorahub.io/aga-token""]",high,no
606495-79,Glue (Blockchain),glue.net,protocol_or_network,yes,"[""GLUE""]","[""Glue""]","[""https://glue.net/token/""]",high,no
606717-19,A.D.SYSTEMS,a-d.systems,protocol_or_network,yes,"[""PEACE""]","[""PEACE COIN""]","[""https://coinmarketcap.com/currencies/peace/""]",high,no
606748-33,Compute labs,computelabs.ai,protocol_or_network,yes,"[""miniGPU""]","[""miniGPU""]","[""https://compute-labs.gitbook.io/compute-labs/compute-tokenization-protocol/gnfts-and-minigpu""]",medium,no
606836-89,SoSoValue,sosovalue.com,infrastructure_or_data,yes,"[""SOSO""]","[""SOSO Token""]","[""https://ssi.sosovalue.com/soso-token""]",high,no
606895-21,EARN'M Loyalty Ecosystem,earnm.com,protocol_or_network,yes,"[""EARNM""]","[""EARNM""]","[""https://www.earnm.com/tokenomics""]",high,no
606907-36,Talentre,talentre.com,dapp_or_product,yes,"[""TAL""]","[""$TAL Token""]","[""https://docs.talentre.com/tokenomics/usdtal-token""]",high,no
607012-84,Ponchiqs,ponchiqs.com,gaming_or_nft,yes,"[""PONCH""]","[""PONCH""]","[""https://toypaper.ponchiqs.com/usdponch-token/distribution""]",high,no
607082-59,CratD2C,cratd2csmartchain.io,protocol_or_network,yes,"[""CRAT""]","[""CRAT""]","[""https://coinmarketcap.com/currencies/cratd2c/""]",high,no
607095-37,Kita (Social/Platform Software),kita.foundation,dapp_or_product,yes,"[""KITA""]","[""KITA""]","[""https://www.globenewswire.com/news-release/2024/06/28/2906061/0/en/Kita-Foundation-Secures-VC-Investment-from-FZF-Ventures-in-H1-2024.html""]",high,no
607096-00,CreBit,crebit.ai,protocol_or_network,yes,"[""CBAB""]","[""CreBit""]","[""https://crebit.ai/Content/WhitePaper/Whitepaper_CREBIT.html""]",medium,no
607124-17,Lombard (Financial Software),lombard.finance,protocol_or_network,yes,"[""BARD"", ""LBTC""]","[""BARD"", ""LBTC""]","[""https://docs.lombard.finance/lbtc-liquid-bitcoin/usdbard-lombards-token"", ""https://docs.lombard.finance/use/use-lbtc""]",high,no
607299-76,AQLA Token,aqlatoken.com,protocol_or_network,yes,"[""AQLA""]","[""AQLA Token""]","[""https://aqlatoken.com/tokenomics/""]",high,no
607299-94,Nitrofinance,nitrofinance.xyz,protocol_or_network,yes,"[""NIT"", ""xNIT""]","[""NIT"", ""xNIT""]","[""https://nitrofinance.xyz/""]",high,no
607303-00,Monai,monai.dev,protocol_or_network,yes,"[""MONAI""]","[""MonAI Token""]","[""https://docs.monai.gg/information/usdmonai-token""]",high,no
607305-07,Satoshisync,satoshisync.com,protocol_or_network,yes,"[""SSNC""]","[""SatoshiSync""]","[""https://coinmarketcap.com/currencies/satoshisync/""]",high,no
607306-69,Architex,architex.ai,mining_or_validator,yes,"[""ARCX""]","[""Architex""]","[""https://www.coingecko.com/en/coins/architex""]",high,no
607307-41,Zero1 Labs,z1labs.ai,protocol_or_network,yes,"[""DEAI""]","[""DEAI""]","[""https://coinmarketcap.com/currencies/zero1-labs/""]",high,no
607307-95,Ordiswap,ordiswap.fi,protocol_or_network,yes,"[""ORDS""]","[""Ordiswap Token""]","[""https://ordiswap.gitbook.io/ordiswap/ordiswap-token/ords-token""]",high,no
607308-49,Base Terminal,baseterminal.org,protocol_or_network,yes,"[""BASEX""]","[""Base Terminal""]","[""https://coinmarketcap.com/currencies/base-terminal/""]",high,no
607309-30,Waba,wabanetwork.org,protocol_or_network,yes,"[""WABA""]","[""WABA""]","[""https://www.coingecko.com/en/coins/waba""]",medium,no
607311-10,Lilypad (Financial Software),lilypad.tech,protocol_or_network,yes,"[""LP""]","[""Lilypad""]","[""https://docs.lilypad.tech/lilypad/rewards""]",high,no
